"Url";"Path";"Year";"Languages";"Players";"Name";"Publisher";"Score";"Developer"
"https://oagd.net/game/ddda320c-ff2d-58b6-a163-8086130bd7d7";"e\enterprise";"1990";"English";"1";"Enterprise";"ARC";"N/A";
"https://oagd.net/game/02cc79e8-e198-44eb-9845-9abb15bd1ade";"e\entity-cms-software";;;;"Entity [CMS Software]";;"N/A";
"https://oagd.net/game/d1f21d65-a7b4-511a-88ac-21d63963aec0";"e\equality";"2003";"French";"1";"Equality";"TLK Games";"N/A";"TLK"
"https://oagd.net/amiga/erben-der-erde";"e\erben-der-erde";"1995";"German";"1";"Erben der Erde";"Softgold";"N/A";"ReaLogic"
"https://oagd.net/game/348d8de9-3483-575f-ac3e-33f41150cf93";"e\escape-from-tharkan";"1990";"English";"1";"Escape from Tharkan";"Amiga Fun (CompuTec Verlag)";"N/A";"5th Dimension Soft"
"https://oagd.net/game/be0b6ff5-d57c-5728-a18b-be4016e65b85";"e\eskadra";"1996";"Polish";"1 - 3 (3 simultaneous)";"Eskadra";"L.K. Avalon";"N/A";"Sun Productions"
"https://oagd.net/game/6d9a8ac0-d124-5f4b-90d2-018112a0c6e3";"e\eskimo-games";"1989";"English";"1 - 4  (4 simultaneous)";"Eskimo Games";"Magic Bytes / DigiTek";"N/A";"Maitai"
"https://oagd.net/game/847fcb29-37a6-524c-800f-bc4fdb8a6f49";"e\espana-the-games-92";"1992";"English, German, Spanish, French, Italian";"1";"España: The Games '92";"Ocean";"N/A";"Creative Materials"
"https://oagd.net/game/f34e4afc-5eec-55a1-9187-33eb645f87c5";"e\euro-league-manager";"1997";"English";"1";"Euro League Manager";"Guildhall / Manyk";"N/A";
"https://oagd.net/game/c1fcfa4f-d3ca-5029-b528-9c0d7f4cc429";"e\euro-soccer";"1992";"English";"1 - 2 (2 simultaneous)";"Euro Soccer";"Flair";"N/A";"Creative Edge"
"https://oagd.net/game/1881e558-692e-5f3b-a871-f73b888fe391";"e\european-champions-idea";"1992";"English";"1 - 2 (1 simultaneous)";"European Champions (Idea)";"Idea";"N/A";
"https://oagd.net/game/864cd6b0-965b-5e63-ac4c-f4ba98637167";"e\european-championship-1992";"1992";"English, German, Spanish, French, Italian, Swedish";"1 - 2 (2 simultaneous)";"European Championship 1992";"Elite";"N/A";
"https://oagd.net/game/88463296-1411-560f-9bac-1a438c3558eb";"e\european-football-champ";"1992";"English";"1 - 2 (2 simultaneous)";"European Football Champ";"Domark";"N/A";"Teque"
"https://oagd.net/game/ce26ec97-bcb3-55e1-b4d9-342569ef1c1a";"e\european-soccer-challenge";"1990";"English";"1 - 2 (2 simultaneous)";"European Soccer Challenge";"Smash 16";"N/A";"Software Sorcery"
"https://oagd.net/game/d116c99e-3f04-557e-948a-5f074024650f";"e\evil-dawn";"1989";"English";"1";"Evil Dawn";"ECP";"N/A";
"https://oagd.net/game/6a3953f4-c2ec-5eeb-ba57-ac94dced7bd9";"e\evils-doom";"1996";"English";;"Evil's Doom";"Titan";"N/A";"Olympia"
"https://oagd.net/game/3e9c5b54-9403-5aec-be53-8c33696449d4";"e\excellent-card-games";"1993";"English";"1";"Excellent Card Games";"Tower";"N/A";
"https://oagd.net/game/8588fadf-56c4-57bb-ab75-617745cc2657";"e\exodus-3010";"1993";"English, German";"1";"Exodus 3010";"Demonware";"N/A";"Temet"
"https://oagd.net/game/30aa8ac8-1b6f-5881-b0cf-4ecdd6827bcb";"e\explora-ii";"1989";"French";"1";"Explora II";"16 32 Diffusion";"N/A";"Infomedia"
"https://oagd.net/game/be93b256-7ac7-5fd2-9b05-64029517c899";"e\explora-iii-sous-le-signe-du-serpent";"1990";"French";"1";"Explora III: Sous Le Signe Du Serpent";"16 32 Diffusion";"N/A";"Infomedia"
"https://oagd.net/game/b29dcd29-a2ec-5f4d-afec-fff64face675";"e\explora-time-run";"1988";"French";"1";"Explora: Time Run";"16 32 Diffusion";"N/A";"Infomedia"
"https://oagd.net/game/131f77fa-b74f-5ec8-99ac-ce212ff58a0e";"e\explorer";"1993";"Polish";"1";"Explorer";"ASF";"N/A";
"https://oagd.net/game/f3236162-a223-5581-97c4-afb172824044";"e\extrial";"1995";"English";"1";"Extrial";"CompuTec Verlag";"N/A";"Active"
"https://oagd.net/game/7f5872ca-e863-5150-bef2-fb677bea3c6a";"e\exxon";"1991";"English";"1";"Exxon";"Maxon";"N/A";"Braindeath"
"https://oagd.net/game/08047c39-5fdb-5807-85eb-201d927619ec";"e\eye";"1988";"English, German, Spanish, French, Italian";"1 - 4 (1 simultaneous)";"Eye";"Endurance (Prism Leisure)";"N/A";
"https://oagd.net/game/53973371-01fa-5d9a-9623-cc3cf4e5bfe8";"t\the-eye-of-horus";"1989";"English";"1";"The Eye of Horus";"Logotron / Fanfare";"N/A";"Denton Designs"
"https://oagd.net/game/242e5ea0-3fab-585a-890b-47ada4caf682";"f\fc-manager";"1990";"English";"1";"F.C. Manager";"Energize (Impressions)";"N/A";
"https://oagd.net/game/281e2702-6544-5d43-abf7-f404325bb270";"f\f1";"1993";"English";"1 - 2 (2 simultaneous)";"F1";"Domark";"N/A";"Lankhor"
"https://oagd.net/game/7429dedf-3adc-5a35-8b15-c7b8f1434dac";"f\f1-manager";"1989";"English, Italian";"1 - 2 (1 simultaneous)";"F1 Manager";"Simulmondo";"N/A";"Synergy"
"https://oagd.net/game/2a1f2ba4-72b5-5f79-8882-9f68cdaade21";"f\f1-tornado";"1992";"English";"1";"F1 Tornado";"Zeppelin";"N/A";"Quex"
"https://oagd.net/game/cb384bcc-7fbe-5300-b7e0-fda1a4e16e1c";"f\f1-racer";"1994";"English";"1";"F1-Racer";"F1 Licenceware";"N/A";
"https://oagd.net/game/e3a60901-6722-5464-8422-1228e2a41bdd";"f\faces-tris-iii";"1991";"English";"1 - 10 (1 simultaneous)";"Faces: Tris III";"Spectrum Holobyte";"N/A";"Spectrum Holobyte"
"https://oagd.net/game/1f160a0c-4e80-5c1d-a794-ed892e1b55f3";"f\falcon-mission-disk-volume-1-operation-counterstrike";;;;"Falcon Mission Disk Volume 1: Operation Counterstrike";;"N/A";
"https://oagd.net/game/4e8be80e-13c3-5435-bcae-aa43e3879395";"f\falling-down";"1995";"English";"1";"Falling Down";"F1 Licenceware";"N/A";"Huckstepp Soft"
"https://oagd.net/game/675a50dd-b8ca-5f77-b599-05c98b71880e";"f\familien-duell";"1992";"German";"1 - 10 (1 simultaneous)";"Familien Duell";"PCSL";"N/A";"Digital Excess"
"https://oagd.net/game/766eb2cc-925b-55e7-a9da-98ec8de56fe3";"f\fantasy-flyer";"1994";"English, French";"1";"Fantasy Flyer";"Gallica";"N/A";"Cobwebcut"
"https://oagd.net/game/499f2f50-e7d6-58f6-9153-116d3588b4f7";"f\fantasy-games";"1991";"German";"1 - 10 (1 simultaneous)";"Fantasy Games";"Silverbyte";"N/A";
"https://oagd.net/game/defa0e0d-8b9d-54c7-9871-9ae026d15700";"f\fantasy-manager-the-computer-game";"1994";"English";"1 - 15 (1 simultaneous)";"Fantasy Manager: The Computer Game";"Anco";"N/A";"Playtime Software"
"https://oagd.net/game/3ff9c69c-6d77-52fc-b61c-8ffbcecb5bc0";"f\fast-break";"1989";"English";"1 - 2 (2 simultaneous)";"Fast Break";"Accolade";"N/A";
"https://oagd.net/game/07850663-61a7-5ec0-adbe-640dd7a838f0";"f\fast-eddies-pool-and-billiards";"1991";"English";"1 - 4 (1 simultaneous)";"Fast Eddie's Pool and Billiards";"Aegis";"N/A";
"https://oagd.net/game/56f96c14-cdad-5888-891f-30c8800f803c";"f\fast-freddie";"1991";"English";"1";"Fast Freddie";"Courbois";"N/A";
"https://oagd.net/game/5568c23c-1b32-5f89-84e5-2f809c511687";"f\fast-lane-the-spice-engineering-challenge";"1990";"English";"1";"Fast Lane! The Spice Engineering Challenge";"Artronic";"N/A";"The Attic"
"https://oagd.net/game/0728c6bc-cbb2-5f76-aedf-1a5c8cbcfb66";"f\federation-of-free-traders";"1989";"English";"1";"Federation of Free Traders";"Gremlin / Spotlight";"N/A";
"https://oagd.net/game/d3a9370e-a090-5ca7-9d26-c31e52f92835";"f\federation-quest-1-bss-jane-seymour";"1990";"English, German, French";"1";"Federation Quest 1: B.S.S. Jane Seymour";"Gremlin";"N/A";
"https://oagd.net/game/225ef5c6-9604-5541-a97d-b489243d2d4c";"l\le-fetiche-maya";"1989";"English, Spanish, French";"1";"Le Fetiche Maya";"Silmarils";"N/A";"Silmarils"
"https://oagd.net/game/e5291fdc-6320-514c-8da4-4924bc48b97b";"f\feud";"1987";"English";"1";"Feud";"Bulldog / Mastertronic";"N/A";"Binary Design"
"https://oagd.net/game/2d14684b-6a3e-523a-9505-4adc6d3913d4";"f\feudal-lords";"1991";"English";"1 - 4 (1 simultaneous)";"Feudal Lords";"Impressions";"N/A";"Plato"
"https://oagd.net/game/1f72a7c6-c22a-592c-828b-1a2c6ed723bc";"f\fighter-bomber-advanced-mission-disk";"1990";"English";"1";"Fighter Bomber Advanced Mission Disk";"Activision";"N/A";"Vector Grafix"
"https://oagd.net/game/132ba10d-0070-5257-8cdf-68afee7f2cef";"f\fighter-duel-pro";"1992";"English";"1 - 2 (2 simultaneous)";"Fighter Duel Pro";"Jaeger";"N/A";
"https://oagd.net/game/87aa82e7-335c-54a0-9ffa-98e069767551";"f\fighting-soccer";"1989";"English";"1 - 2 (2 simultaneous)";"Fighting Soccer";"Activision";"N/A";
"https://oagd.net/game/446d546f-5924-57b5-84af-c4165a35ec1a";"f\final-command";"1989";"English";"1";"Final Command";"Ubi Soft";"N/A";
"https://oagd.net/game/f643a28a-8c47-501f-b3d9-29e00b07a375";"t\the-final-conflict";"1990";"English";"1";"The Final Conflict";"Impressions";"N/A";"Plato"
"https://oagd.net/game/6d3ffbb6-c3ec-5567-9902-e622f0f7e066";"f\final-countdown";"1990";"English";"1";"Final Countdown";"Demonware";"N/A";
"https://oagd.net/game/4e784ce4-137e-532e-9b8d-c6124314f164";"t\the-final-mission";"1988";"English";"1";"The Final Mission";"reLINE / DigiTek";"N/A";"Amiga Artists"
"https://oagd.net/game/906cec57-2907-50d5-8885-6e2d3d44b778";"f\fire-and-ice-christmas-special-edition";"1992";"English";"1";"Fire and Ice Christmas Special Edition";"Amiga Power (Future Publishing)";"N/A";"Graftgold"
"https://oagd.net/game/b46287f2-f2ac-599b-b772-8bf50f67db25";"f\fire";"1989";"English";"1";"Fire!";"New Deal Productions";"N/A";"New Deal Productions"
"https://oagd.net/game/e19f1961-e323-5f1a-b4e3-af80e9fb1453";"f\fireball";"1994";"German";"1";"Fireball";"Intersoft";"N/A";
"https://oagd.net/game/404e1631-f40b-5acc-b337-6592557585ce";"f\fireblaster";"1986";"English";"1";"Fireblaster";"Prism Leisure / Paradox";"N/A";"Paradox"
"https://oagd.net/game/f35e50ea-bff6-5b78-9804-11676c0cbc5b";"f\firefly";"1993";"English";"1";"Firefly";"Scorpius";"N/A";"Scorpius"
"https://oagd.net/game/2e70abc3-f963-5a99-933d-036392f9d539";"f\firehawk";"1993";"English";"1";"Firehawk";"Codemasters";"N/A";
"https://oagd.net/game/758f2c98-2ef9-5f27-a180-eea9056da560";"f\firestar";"1991";;"1";"Firestar";"Trojan";"N/A";
"https://oagd.net/game/954a0623-5d62-5f08-a97c-7efc0caff113";"f\firezone";"1989";"English";"1 - 2 (1 simultaneous)";"Firezone";"P.S.S. / Datasoft";"N/A";"Arcadia"
"https://oagd.net/game/a4ca2004-53a6-5cd8-9d46-8f5c9c23d4c9";"f\first-contact";"1990";"English";"1";"First Contact";"Rainbird";"N/A";
"https://oagd.net/game/01a813a5-edf2-5557-92f3-15e870bc70f0";"f\first-letters-for-under-5s";"1992";"English";"1";"First Letters (For Under 5's)";"Fastback";"N/A";"RGB Designs"
"https://oagd.net/game/2259fe31-b47f-579c-8b40-31f19ac53d87";"f\first-letters-and-words";"1987";"English";"1";"First Letters and Words";"First Byte / Electronic Arts";"N/A";"First Byte"
"https://oagd.net/game/8de8972b-adce-5b49-96a8-a2277b512697";"f\first-person-pinball";"1989";"English";"1 - 4 (1 simultaneous)";"First Person Pinball";"Tynesoft";"N/A";"Cirrus"
"https://oagd.net/game/3dbe64cc-b62a-5ed8-9aa3-172d123004dd";"f\first-shapes";"1986";"English";"1 - 2 (1 simultaneous)";"First Shapes";"First Byte / Electronic Arts";"N/A";"First byte"
"https://oagd.net/game/ab9b3fda-ce95-5dcf-94fc-818018a463a4";"f\five-a-side-soccer";"1998";"English";;"Five-a-Side Soccer";"Croteam";"N/A";"Croteam"
"https://oagd.net/game/d4060dfd-7e58-5c2f-a366-5490495b387f";"f\flamingo-tours";"1994";"German";"1";"Flamingo Tours";"Sayonara / Kaiko";"N/A";"Sayonara"
"https://oagd.net/game/cf8889da-7352-5b6d-ada6-9bef5dc6d1fc";"f\fleet-med";"1991";"English";"1 - 2 (1 simultaneous)";"Fleet Med";"Simulations Canada";"N/A";"Simulations Canada"
"https://oagd.net/game/c348394b-3f14-5b4b-844c-3e66c7ca0c63";"f\flight-of-the-intruder";"1991";"English";"1";"Flight of the Intruder";"Mirrorsoft / Spectrum Holobyte";"N/A";"Rowan"
"https://oagd.net/game/46d88856-1937-5819-ac0f-92157757e63d";"f\flight-path-737";"1987";"English";"1";"Flight Path 737";"Anco";"N/A";"Digigraphic"
"https://oagd.net/game/087de234-5862-514c-8032-31d9a7ca4182";"t\the-flintstones";"1988";"English";"1";"The Flintstones";"Grandslam";"N/A";"Teque"
"https://oagd.net/game/65c1e904-99de-554b-89c8-d504b8f10fd9";"f\flip-flop";"1987";"English";"1";"Flip Flop";"Anco / Kingsoft";"N/A";
"https://oagd.net/game/59de9c1e-3c3b-5400-835d-c9ff573e3bad";"f\flip-it-magnose-water-carriers-from-mars";"1992";"English";"1 - 2 (2 simultaneous)";"Flip-it & Magnose: Water Carriers From Mars";"Image Works";"N/A";"Expanding Minds"
"https://oagd.net/game/51314d32-1a19-5b9a-bb11-4273fa1a381b";"f\flippit";"1988";"English";"1";"Flippit";"Splash";"N/A";"Splash"
"https://oagd.net/game/37c80b4e-f04e-5507-9355-91db999712ba";"f\flotte";"1993";"English, German";"1";"Flotte";"Schatztruhe";"N/A";
"https://oagd.net/game/7458784d-e6fe-5209-8a89-e0fdb86d2ea7";"f\flowers-of-crystal";"1991";"English";"1";"Flowers of Crystal";"Satchel";"N/A";"Satchel"
"https://oagd.net/game/0f6dc121-59ab-5d02-b0b6-face84363935";"f\football-champ";"1992";"English, German, French, Italian";"1 - 20 (2 simultaneous)";"Football Champ";"Simulmondo";"N/A";
"https://oagd.net/game/7f952ca3-5755-52bc-a11f-0ac6596b776f";"f\football-club-manager";"1992";"English";"1";"Football Club Manager";"D & H Games";"N/A";
"https://oagd.net/game/adf3190a-4497-5fa7-8e13-2e50e8b75c79";"f\football-crazy";"1991";"English";"1 - 4 (1 simultaneous)";"Football Crazy";"ESP";"N/A";
"https://oagd.net/game/fabd9da0-a51e-5219-8302-07b346757c19";"f\football-manager";"1990";"English";"1";"Football Manager";"Addictive (Prism Leisure)";"N/A";"Microwish"
"https://oagd.net/game/46ce55dc-76d3-5e2e-806d-67319f9f5c86";"f\football-manager-2";"1988";"English";"1";"Football Manager 2";"Addictive (Prism Leisure)";"N/A";
"https://oagd.net/game/86427bd0-5311-54f6-837a-48147153346e";"f\football-manager-world-cup-edition";"1990";"English, German";"1";"Football Manager: World Cup Edition";"Addictive (Prism Leisure)";"N/A";
"https://oagd.net/game/eaa6d050-8689-52e4-b646-c1bd82a54b88";"f\football-masters";"1991";"English";"1 - 4 (1 simultaneous)";"Football Masters";"ESP";"N/A";
"https://oagd.net/game/b6258cbb-b7c3-51e5-a808-2b7aab0d4e2c";"f\football-tactician";"1992";"English";"1 - 22 (1 simultaneous)";"Football Tactician";"Talking Birds";"N/A";"Talking Birds"
"https://oagd.net/game/8888e677-c0c6-537f-be01-66670688f836";"f\football-tactician-2";"1993";"English";"1 - 22 (1 simultaneous)";"Football Tactician 2";"Talking Birds";"N/A";"Talking Birds"
"https://oagd.net/game/e9814b06-ba0c-5138-b2bb-ac7d729d064b";"f\footman";"1988";"English";"1 - 2 (2 simultaneous)";"FootMan";"TopDown / Incognito";"N/A";"TopDown"
"https://oagd.net/game/33ad3619-8867-55fa-8830-35982eec359a";"f\for-president";"1992";"German";"1 - 2 (2 simultaneous)";"For President";"CompuTec Verlag";"N/A";
"https://oagd.net/game/5632ab05-f931-5eef-8316-0b8a33f38a1b";"f\forest-dumb";"1995";"Polish";;"Forest Dumb";"L.K. Avalon";"N/A";"Eagle Software"
"https://oagd.net/game/7489c7a8-9e09-5cbe-99bd-dda7e7b1186c";"f\forgotten-worlds";"1989";"English";"1 - 2 (2 simultaneous)";"Forgotten Worlds";"U.S. Gold / Capcom";"N/A";"Arc Developments"
"https://oagd.net/game/8ff32b3b-a2dc-532c-9036-1524249e26cb";"f\formula-1-grand-prix";"1988";"English";"1";"Formula 1 Grand Prix";"MicroValue";"N/A";"Cirrus"
"https://oagd.net/game/427cce5c-cd74-5f3d-a5f8-dbc5cb6f7582";"f\formula-one-challenge";"1991";"English";"1 - 4 (1 simultaneous)";"Formula One Challenge";"Amivision";"N/A";"Amivision"
"https://oagd.net/game/79f28708-d58a-56ac-b1e0-e9761abb3766";"f\fort-apache";"1991";"English, German, Spanish, French, Italian";"1";"Fort Apache";"Impressions";"N/A";
"https://oagd.net/game/446e8926-d404-5aca-8ae2-15fe1fb70df1";"f\fortress-underground";"1987";"English";"1";"Fortress Underground";"Kingsoft";"N/A";
"https://oagd.net/game/67f66cdb-e5bb-5c04-8ee7-cad5349ff407";"f\foundations-waste";"1988";"English";"1";"Foundation's Waste";"Exocet / Scorpion";"N/A";"Microwish"
"https://oagd.net/game/8b4fb628-b303-5fd3-99a8-ec04fb8aaf79";"f\franco-baresi-world-cup-kick-off";"1990";"Italian";"1 - 8 (2 simultaneous)";"Franco Baresi World Cup Kick Off";"Anco";"N/A";"Dino Dini"
"https://oagd.net/game/d1a5b0a2-feb5-5244-a3f4-00ae0e6cf9b8";"f\freak-out";"1993";"English";"1";"Freak Out";"Parsec";"N/A";"Zeret"
"https://oagd.net/game/018ce7d0-4338-556d-b430-4c25b10f57d2";"f\freedom-rebels-in-the-darkness";"1988";"English, German, Spanish, French";"1";"Freedom: Rebels In The Darkness";"Coktel";"N/A";"Coktel"
"https://oagd.net/game/aa978378-f4a4-5118-a0ce-8311a0365fe6";"f\friday-night-pool";"1995";"English";"1 - 2 (1 simultaneous)";"Friday Night Pool";"The One";"N/A";
"https://oagd.net/game/f843396f-57b8-56d9-b2bd-2e6cc17e371e";"f\frontline";"1990";"English";"1";"Frontline";"CCS";"N/A";
"https://oagd.net/game/a5967d2b-e343-5431-b47a-3cd919de0721";"f\fruit-machine";"1990";"English";"1";"Fruit Machine";"Byte Back";"N/A";"Cloud Nine"
"https://oagd.net/game/8e3f84b2-edf0-5bf3-b14b-28808ffeeb69";"f\fruitmania";"1989";"Dutch";"1";"Fruitmania";"BBS de Saen";"N/A";"Sigma"
"https://oagd.net/game/12521e80-7039-55d2-8d5a-76724093e65d";"f\fun-school-2-for-the-6-8-year-olds";"1991";"English";"1";"Fun School 2 (For The 6-8 Year Olds)";"Database Educational Software";"N/A";
"https://oagd.net/game/92e2ba82-0f93-5047-9ec3-7c7e8d53a862";"f\fun-school-2-for-the-over-8s";"1991";"English";"1";"Fun School 2 (For The Over-8s)";"Database Educational Software";"N/A";
"https://oagd.net/game/c0fb61fa-dc75-57f0-9273-18e2106eec25";"f\fun-school-2-for-the-under-6s";"1991";"English";"1";"Fun School 2 (For The Under-6s)";"Database Educational Software";"N/A";
"https://oagd.net/game/c62b189e-1f79-5031-ae86-72e5e5c69c0d";"f\fun-school-3-for-the-under-5s";"1991";"English";"1";"Fun School 3 (For The Under 5s)";"Database Educational Software";"N/A";
"https://oagd.net/game/ba6502ac-76e7-58fd-974a-189e6312d1a4";"f\fun-school-specials-merlins-maths";"1992";"English";"1";"Fun School Specials - Merlin's Maths";"Europress";"N/A";
"https://oagd.net/game/37093025-4a55-58f1-8c7f-b0d764967008";"f\fun-school-specials-spelling-fair";"1992";"English";"1";"Fun School Specials - Spelling Fair";"Europress";"N/A";
"https://oagd.net/game/48f4727b-0745-56c6-aa16-2f0ffc25c97d";"f\funturatum";"1996";"Polish";"1";"Funturatum";"Twin Spark Soft";"N/A";"FRM"
"https://oagd.net/game/75015d80-30e4-5c67-94a4-8f1c6af889d3";"f\fu-ball-total";"1994";"German";"1 - 64 (2 simultaneous)";"Fußball Total!";"Black Legend";"N/A";"Croteam"
"https://oagd.net/game/be78d141-a925-5b18-8c1f-7fcdf6a4f996";"f\fu-ball-total-aga";"1994";"German";"1 - 2 (2 simultaneous)";"Fußball Total! AGA";"Black Legend";"N/A";"Croteam"
"https://oagd.net/game/7ad7e5f8-b9bc-59ca-9a8d-458ab502d8d4";"f\fusion";"1988";"English";"1";"Fusion";"Electronic Arts";"N/A";"Bullfrog"
"https://oagd.net/game/9e03ae60-a4d5-5234-8983-ac8a7fb1ac80";"f\fussballmanager-gesellschaftsspiel";"1990";"German";"1 - 8 (1 simultaneous)";"Fussballmanager Gesellschaftsspiel";"D & H Games";"N/A";"Masters of Strategy"
"https://oagd.net/game/394cb91a-67e5-5052-90ef-31a4d4ab31ae";"f\future-bike-simulator";"1990";"English";"1";"Future Bike Simulator";"Hi-Tec";"N/A";"PAL"
"https://oagd.net/game/4c743f19-dac2-5cb0-8d07-732ccadeab65";"f\future-classics-collection";"1990";"English";"1 - 2 (2 simultaneous)";"Future Classics Collection";"Electronic Zoo / Life Studios";"N/A";"Live Studios"
"https://oagd.net/game/d28e604d-8562-54e3-b8f9-6f0d441854f4";"f\future-space";"1995";"German";"1";"Future Space";"media GmbH";"N/A";
"https://oagd.net/game/44d323dd-a708-5538-9c48-c025f229b6f8";"f\future-sport";"1989";"English";"1";"Future Sport";"Actual Screenshots (CRL)";"N/A";
"https://oagd.net/game/5cec5523-091a-50f1-a513-745dd44eb15a";"g\gazza-ii";"1991";"English, German, French, Italian";"1 - 2 (2 simultaneous)";"Gazza II";"Empire";"N/A";"Active Minds"
"https://oagd.net/game/d2635db2-48db-50c6-b7e7-81bafaa247a8";"g\gazzas-super-soccer";"1989";"English, French, Italian";"1 - 2 (2 simultaneous)";"Gazza's Super Soccer";"Empire";"N/A";
"https://oagd.net/game/0732ac4f-390b-5ff2-a839-ae4d4b45717f";"g\gba-championship-basketball-two-on-two";"1986";"English";"1 - 2 (2 simultaneous)";"GBA Championship Basketball: Two on Two";"Gamestar";"N/A";"Dynamix"
"https://oagd.net/game/8a9a755d-5d23-583f-9801-64a3e57067d5";"g\geisha";"1990";"English, German, Spanish, French";"1";"Geisha";"Tomahawk (Coktel) / System 4";"N/A";"M.D.O. (Coktel)"
"https://oagd.net/game/1f0ae530-54b6-5ed0-8411-927084f4d82c";"g\georg-glaxo";"1994";"Danish";"1";"Georg Glaxo";"Glaxo Danmark a/s";"N/A";"Silverrock"
"https://oagd.net/game/bc1d0467-eb80-5199-bd51-279286583db5";"g\germ-crazy";"1991";"English, German";"1";"Germ Crazy";"Electronic Zoo";"N/A";"Open Mind"
"https://oagd.net/game/bb89ba4a-4170-56a8-9cd4-e30b032a0a2d";"g\german-trucking";"1993";"German";"1 - 4 (1 simultaneous)";"German Trucking";;"N/A";"DGM Software"
"https://oagd.net/game/f5b034c8-a202-5438-aa58-8ed7880113df";"g\gettysburg";"1990";"English";"1 - 2 (1 simultaneous)";"Gettysburg";"ARC";"N/A";"Turcan Research"
"https://oagd.net/game/a6658763-5e13-5f91-8bea-bb5e5ef93aab";"g\gettysburg-the-turning-point";"1988";"English";"1";"Gettysburg: The Turning Point";"SSI";"N/A";
"https://oagd.net/game/b58dc3d6-f63d-5785-b835-e644ec970bee";"g\gfl-championship-football";"1987";"English";"1 - 2 (2 simultaneous)";"GFL Championship Football";"Gamestar";"N/A";"Dynamix"
"https://oagd.net/game/0bd2e2d5-458e-5c41-95b4-c2a82dad2dc2";"g\ghost-chaser";"1990";"English";"1";"Ghost Chaser";"Byte Back";"N/A";"Cloud Nine"
"https://oagd.net/game/508f270d-32d9-572e-b7d8-343f4e9a39f5";"g\gilbert-escape-from-drill";"1989";"English";"1";"Gilbert: Escape from Drill";"Again Again (Tiger / Alternative) / Enigma Variations";"N/A";"Enigma Variations"
"https://oagd.net/game/978d8417-8eda-5c11-980b-33b62e8db56d";"g\global-trek";"1989";"English";"1 - 4 (1 simultaneous)";"Global Trek";"ECP";"N/A";
