"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"ScreenshotMatch";"ScreenshotScore";"ScreenshotName";"ScreenshotFile";"ScreenshotDirectoryName"
"AtmosphericalMelodies\AtmosphericalMelodies.Slave";"NoError, ClearMem";"Atmospherical Melodies ? 1997 Carnage.";"Atmospherical Melodies";"1997 Carnage";"0";"A\AtmosphericalMelodies_v1.0_Carnage.lha";"AtmosphericalMelodies";"AtmosphericalMelodies";"0";"whdload";"524288";"919602";"AtmosphericalMelodies";"OCS/ECS";"";"";"";"";"";"atmospherical melodies carnage";"Exact";"100";"AtmosphericalMelodies";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\AtmosphericalMelodies.png";"atmosphericalmelodies"
"AtomeAGA\AtomeAGA.Slave";"NoError, NoDivZero, Req68020, ReqAGA, ClearMem";"Atome ? 1996 Skarla";"Atome";"1996 Skarla";"1224704";"A\Atome_v1.1_Skarla_AGA.lha";"AtomeAGA";"AtomeAGA";"0";"whdload";"946176";"1244357";"Atome";"AGA";"";"";"";"";"";"atome aga skarla";"Exact";"100";"AtomeAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\AtomeAGA.png";"atomeaga"
"AudienceIsListening\AudienceIsListening.Slave";"NoError, EmulTrap, ClearMem";"The Audience is Listening ? 1991 Taipan";"The Audience is Listening";"1991 Taipan";"0";"A\AudienceIsListening_v1.0_Taipan.lha";"AudienceIsListening";"AudienceIsListening";"0";"whdload";"524288";"336712";"AudienceIsListening";"OCS/ECS";"";"";"";"";"";"audience is listening the taipan";"Exact";"100";"AudienceIsListening";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\AudienceIsListening.png";"audienceislistening"
"AudioDreams\AudioDreams.Slave";"NoError, EmulTrap";"Audio Dreams ? 1993 Chaos.";"Audio Dreams";"1993 Chaos";"0";"A\AudioDreams_v1.0_Chaos.lha";"AudioDreams";"AudioDreams";"0";"whdload";"524288";"1822380";"AudioDreams";"OCS/ECS";"";"";"";"";"";"audio dreams chaos";"Exact";"100";"AudioDreams";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\AudioDreams.png";"audiodreams"
"AudiOmega\AudiOmega.Slave";"NoError, EmulTrap, ClearMem";"AudiOmega ? 1993 Rebels.";"AudiOmega";"1993 Rebels";"0";"A\AudiOmega_v1.0_Rebels.lha";"AudiOmega";"AudiOmega";"0";"whdload";"524288";"919453";"AudiOmega";"OCS/ECS";"";"";"";"";"";"audiomega rebels";"Exact";"100";"AudiOmega";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\AudiOmega.png";"audiomega"
"AudioRhythm2\AudioRhythm2.Slave";"NoError, EmulTrap, ClearMem";"Audio Rhythm 2 ? 1993 Tronix.";"Audio Rhythm 2";"1993 Tronix";"524288";"A\AudioRhythm2_v1.0_Tronix.lha";"AudioRhythm2";"AudioRhythm2";"0";"whdload";"524288";"958238";"AudioRhythm2";"OCS/ECS";"";"";"";"";"";"audio rhythm 2 tronix";"Exact";"100";"AudioRhythm2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\AudioRhythm2.png";"audiorhythm2"
"AudioViolation\AudioViolation.slave";"NoError, EmulTrap, ClearMem";"Audio Violation ? 1993 Defekt.";"Audio Violation";"1993 Defekt";"524288";"A\AudioViolation_v1.01_Defekt.lha";"AudioViolation";"AudioViolation";"0";"whdload";"524288";"819433";"AudioViolation";"OCS/ECS";"";"";"";"";"";"audio violation defekt";"Exact";"100";"AudioViolation";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\AudioViolation.png";"audioviolation"
"AudioX\AudioX.slave";"NoError, EmulTrap, ClearMem";"Audio X ? 1989 Crusaders.";"Audio X";"1989 Crusaders";"0";"A\AudioX_v1.1_Crusaders.lha";"AudioX";"AudioX";"0";"whdload";"524288";"908570";"AudioX";"OCS/ECS";"";"";"";"";"";"audio x the crusaders";"Exact";"100";"AudioX";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\AudioX.png";"audiox"
"AuralIllusions\AuralIllusions.Slave";"NoError, ClearMem";"Aural Illusions ? 1992 Genocide.";"Aural Illusions";"1992 Genocide";"524288";"A\AuralIllusions_v1.0_Genocide.lha";"AuralIllusions";"AuralIllusions";"0";"whdload";"524288";"925735";"AuralIllusions";"OCS/ECS";"";"";"";"";"";"aural illusions genocide";"Exact";"100";"AuralIllusions";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\AuralIllusions.png";"auralillusions"
"AuthentikAGA\AuthentikAGA.Slave";"NoError, NoDivZero, Req68020, ReqAGA, ClearMem";"Authentik ? 1995 Skarla";"Authentik";"1995 Skarla";"2621440";"A\Authentik_v1.0_Skarla_AGA.lha";"AuthentikAGA";"AuthentikAGA";"0";"whdload";"983040";"1608946";"Authentik";"AGA";"";"";"";"";"";"authentik aga skarla";"Exact";"100";"AuthentikAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\AuthentikAGA.png";"authentikaga"
"AutumnNights\AutumnNights.slave";"NoError, EmulTrap, ClearMem";"Autumn Nights ? 1992 Palace.";"Autumn Nights";"1992 Palace";"0";"A\AutumnNights_v1.01_Palace.lha";"AutumnNights";"AutumnNights";"0";"whdload";"524288";"925721";"AutumnNights";"OCS/ECS";"";"";"";"";"";"autumn nights palace";"Exact";"100";"AutumnNights";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\AutumnNights.png";"autumnnights"
"Back2Base\Back2Base.Slave";"NoError, EmulTrap, ClearMem";"Back 2 Base ? 1989 Crusaders.";"Back 2 Base";"1989 Crusaders";"0";"B\Back2Base_v1.0_Crusaders.lha";"Back2Base";"Back2Base";"0";"whdload";"524288";"547099";"Back2Base";"OCS/ECS";"";"";"";"";"";"back 2 base crusaders";"Exact";"100";"Back2Base";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Back2Base.png";"back2base"
"Bacteria\Bacteria.slave";"NoError, EmulTrap, ClearMem";"Bacteria ? 1990 Crusaders.";"Bacteria";"1990 Crusaders";"0";"B\Bacteria_v1.1_Crusaders.lha";"Bacteria";"Bacteria";"0";"whdload";"524288";"910745";"Bacteria";"OCS/ECS";"";"";"";"";"";"bacteria the crusaders";"Exact";"100";"Bacteria";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Bacteria.png";"bacteria"
"BanditsRadio\BanditsRadio.Slave";"NoError, EmulTrap, ClearMem";"Bandit's Radio 1993 Mad Elks.";"Bandit";"1993 Mad Elks";"524288";"B\BanditsRadio_v1.0_MadElks.lha";"BanditsRadio";"BanditsRadio";"0";"whdload";"524288";"918791";"BanditsRadio";"OCS/ECS";"";"";"";"";"";"bandits radio bandit mad elks";"Exact";"100";"BanditsRadio";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BanditsRadio.png";"banditsradio"
"BangingRaves2\BangingRaves2.Slave";"NoError, ClearMem";"Banging Raves 2 ? 1991 Intuition.";"Banging Raves 2";"1991 Intuition";"0";"B\BangingRaves2_v1.0_Intuition.lha";"BangingRaves2";"BangingRaves2";"0";"whdload";"524288";"477375";"BangingRaves2";"OCS/ECS";"";"";"";"";"";"banging raves 2 intuition";"Exact";"100";"BangingRaves2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BangingRaves2.png";"bangingraves2"
"BangingRaves\BangingRaves.Slave";"NoError, ClearMem";"Banging Raves ? 1991 Intuition.";"Banging Raves";"1991 Intuition";"0";"B\BangingRaves_v1.0_Intuition.lha";"BangingRaves";"BangingRaves";"0";"whdload";"524288";"407706";"BangingRaves";"OCS/ECS";"";"";"";"";"";"banging raves intuition";"Exact";"100";"BangingRaves";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BangingRaves.png";"bangingraves"
"BardInABox\BardInABox.slave";"NoError, EmulTrap, ClearMem";"Bard In A Box ? 1991 Academy.";"Bard in a Box";"1991 Academy";"0";"B\BardInABox_v1.01_Academy.lha";"BardInABox";"BardInABox";"0";"whdload";"524288";"921289";"BardInABox";"OCS/ECS";"";"";"";"";"";"bard in abox box academy";"Exact";"100";"BardInABox";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BardInABox.png";"bardinabox"
"BassoContinuo\BassoContinuo.Slave";"NoError, EmulTrap, ClearMem";"Basso Continuo ? 1992 Fury.";"Basso Continuo";"1992 Fury";"0";"B\BassoContinuo_v1.0_Fury.lha";"BassoContinuo";"BassoContinuo";"0";"whdload";"524288";"796257";"BassoContinuo";"OCS/ECS";"";"";"";"";"";"basso continuo fury";"Exact";"100";"BassoContinuo";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BassoContinuo.png";"bassocontinuo"
"BassOMatic\BassOMatic.Slave";"NoError, EmulTrap, ClearMem";"Bass-O-Matic ? 1991 Crusaders.";"Bass-O-Matic";"1991 Crusaders";"524288";"B\BassOMatic_v1.0_Crusaders.lha";"BassOMatic";"BassOMatic";"0";"whdload";"524288";"1821989";"BassOMatic";"OCS/ECS";"";"";"";"";"";"bass omatic matic crusaders";"Exact";"100";"BassOMatic";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BassOMatic.png";"bassomatic"
"BatmanVuelve\BatmanVuelve.Slave";"NoError, EmulTrap";"Batman Vuelve (c) 1995 Batman Group - 2 disks.";"Batman Vuelve";"1995 Batman Group";"4096";"B\BatmanVuelve_v1.0_BatmanGroup.lha";"BatmanVuelve";"BatmanVuelve";"0";"whdload";"1048576";"1826629";"BatmanVuelve";"OCS/ECS";"";"";"";"";"";"batman vuelve group";"Exact";"100";"BatmanVuelve";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BatmanVuelve.png";"batmanvuelve"
"BaygonAGA\BaygonAGA.Slave";"NoError";"Baygon ? 1993 Melon.";"Baygon";"1993 Melon Dezign";"0";"B\Baygon_v1.2_MelonDezign_AGA.lha";"BaygonAGA";"BaygonAGA";"0";"whdload";"1802240";"921600";"Baygon";"AGA";"";"";"";"";"";"baygon aga melon dezign";"Exact";"100";"BaygonAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BaygonAGA.png";"baygonaga"
"BBSIntro\BBSIntro.Slave";"NoError, EmulTrap, ClearMem";"BBS Intro ? 1992 Technology.";"BBS Intro";"1992 Taurus";"0";"B\BBSIntro_v1.0_Taurus.lha";"BBSIntro";"BBSIntro";"0";"whdload";"524288";"108246";"BBS";"OCS/ECS";"";"";"";"Intro";"";"bbsintro bbs intro taurus";"Exact";"100";"BBSIntro";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BBSIntro.png";"bbsintro"
"BeachVolleyDemo\BeachVolleyDemo.Slave";"NoError, ClearMem";"Beach Volley demo ? 1990 Paradox";"Beach Volley demo";"1990 Paradox";"4096";"B\BeachVolleyDemo_v1.0_Paradox.lha";"BeachVolleyDemo";"BeachVolleyDemo";"0";"whdload";"524288";"161643";"BeachVolley";"OCS/ECS";"";"";"Demo";"";"";"beach volley demo paradox";"Exact";"100";"BeachVolleyDemo";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BeachVolleyDemo.png";"beachvolleydemo"
"BeastSonix\BeastSonix.Slave";"NoError, EmulPriv";"Beast Sonix, ?1989 Scoopex";"-* B E A S T   S O N I X *-";"1989 Scoopex";"262144";"B\BeastSonix_v1.0_Scoopex.lha";"BeastSonix";"BeastSonix";"0";"whdload";"524288";"911600";"BeastSonix";"OCS/ECS";"";"";"";"";"";"beast sonix 1 scoopex";"Exact";"100";"BeastSonix";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BeastSonix.png";"beastsonix"
"BeatBox\BeatBox.Slave";"NoError, EmulTrap, ClearMem";"Beat Box ? 1989 The Warfalcons.";"Beat Box";"1989 The Warfalcons";"0";"B\BeatBox_v1.0_Warfalcons.lha";"BeatBox";"BeatBox";"0";"whdload";"524288";"852880";"BeatBox";"OCS/ECS";"";"";"";"";"";"beat box warfalcons";"Exact";"100";"BeatBox";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BeatBox.png";"beatbox"
"Beatvise\Beatvise.Slave";"NoError, EmulTrap, ClearMem";"Beatvise ? 1989 Ivory.";"Beatvise";"1989 Ivory";"0";"B\Beatvise_v1.0_Ivory.lha";"Beatvise";"Beatvise";"0";"whdload";"524288";"921096";"Beatvise";"OCS/ECS";"";"";"";"";"";"beatvise ivory";"Exact";"100";"Beatvise";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Beatvise.png";"beatvise"
"Beginning\Beginning.Slave";"NoError, EmulTrap, ClearMem";"The Beginning ? 1990 Byterapers.";"The Beginning";"1990 Byterapers";"0";"B\Beginning_v1.0_Byterapers.lha";"Beginning";"Beginning";"0";"whdload";"524288";"167713";"Beginning";"OCS/ECS";"";"";"";"";"";"beginning the byterapers";"Exact";"100";"Beginning";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Beginning.png";"beginning"
"BernhardSumnerMusicDisk1\BernhardSumnerMD1.Slave";"NoError, EmulTrap, ClearMem";"Bernhard Sumner Music Disk 1 ? 1991 Relay.";"Bernhard Sumner Music Disk 1";"1991 Relay";"524288";"B\BernhardSumnerMusicDisk1_v1.0_Relay.lha";"BernhardSumnerMusicDisk1";"BernhardSumnerMusicDisk1";"0";"whdload";"524288";"925650";"BernhardSumnerMusicDisk1";"OCS/ECS";"";"";"";"";"";"bernhard sumner music disk 1 relay";"Best";"4.158533";"bernard-sumner-music-disk-1-relay";"D:\Work2\amiga-demo-database\jasdd\b\bernard-sumner-music-disk-1-relay\screen_001.PNG";"bernard-sumner-music-disk-1-relay"
"BestOfGrubi\BestOfGrubi.Slave";"NoError, EmulTrap";"The Best of Grubi ? 1991 Brainstorm.";"The Best of Grubi";"1991 Brainstorm";"0";"B\BestOfGrubi_v1.0_Brainstorm.lha";"BestOfGrubi";"BestOfGrubi";"0";"whdload";"524288";"924452";"BestOfGrubi";"OCS/ECS";"";"";"";"";"";"best of grubi the brainstorm";"Exact";"100";"BestOfGrubi";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BestOfGrubi.png";"bestofgrubi"
"BestOfPearl\BestOfPearl.Slave";"NoError, EmulTrap, ClearMem";"The Best of Pearl ? 1991 Byte Busters.";"The Best of Pearl";"1991 Byte Busters";"0";"B\BestOfPearl_v1.0_ByteBusters.lha";"BestOfPearl";"BestOfPearl";"0";"whdload";"524288";"920460";"BestOfPearl";"OCS/ECS";"";"";"";"";"";"best of pearl the byte busters";"Exact";"100";"BestOfPearl";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BestOfPearl.png";"bestofpearl"
"BestOfRAFVol1\BestOfRAFVol1.Slave";"NoError, EmulTrap, ClearMem";"Best of RAF Vol.1 1990 Katharsis.";"Best of RAF Vol.1";"1990 Katharsis";"0";"B\BestOfRAFVol1_v1.0_Katharsis.lha";"BestOfRAFVol1";"BestOfRAFVol1";"0";"whdload";"524288";"966794";"BestOfRAFVol1";"OCS/ECS";"";"";"";"";"";"best of rafvol 1 raf vol katharsis";"Exact";"100";"BestOfRAFVol1";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BestOfRAFVol1.png";"bestofrafvol1"
"BeyondJustice\BeyondJustice.Slave";"NoError, EmulTrap, ClearMem";"Beyond Justice ? 1991 Dexion.";"Beyond Justice";"1991 Dexion";"0";"B\BeyondJustice_v1.0_Dexion.lha";"BeyondJustice";"BeyondJustice";"0";"whdload";"524288";"455565";"BeyondJustice";"OCS/ECS";"";"";"";"";"";"beyond justice dexion";"Exact";"100";"BeyondJustice";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BeyondJustice.png";"beyondjustice"
"BeyondTheFutureAGA\BeyondTheFutureAGA.Slave";"NoError, EmulTrap, ReqAGA";"Beyond The Future ? 1994 Union.";"Beyond The Future";"1994 Union";"1966080";"B\BeyondTheFuture_v1.0_Union_AGA.lha";"BeyondTheFutureAGA";"BeyondTheFutureAGA";"0";"whdload";"524288";"1867725";"BeyondTheFuture";"AGA";"";"";"";"";"";"beyond the future aga union";"Exact";"100";"BeyondTheFutureAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BeyondTheFutureAGA.png";"beyondthefutureaga"
"BigBusiness\BigBusiness.Slave";"NoError, EmulTrap, ClearMem";"Big Business ? 1991 Defjam.";"Big Business";"1991 The Silents";"0";"B\BigBusiness_v1.0_DefJam.lha";"BigBusiness";"BigBusiness";"0";"whdload";"524288";"427646";"BigBusiness";"OCS/ECS";"";"";"";"";"";"big business defjam";"Exact";"100";"BigBusiness";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BigBusiness.png";"bigbusiness"
"BIGDemo\BIGDemo.Slave";"NoError, ClearMem";"B.I.G. Demo ? 1988 The Exceptions/Mr.Styckx";"The B.I.G. Demo";"1988 The Exceptions";"4096";"B\BIGDemo_v1.0_TheExceptions&MrStyckx.lha";"BIGDemo";"BIGDemo";"0";"whdload";"618496";"607468";"BIG";"OCS/ECS";"";"";"Demo";"";"";"the big demo mr styckx";"Exact";"100";"BIGDemo";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BIGDemo.png";"bigdemo"
"BigTimeSensualityAGA\BigTimeSensualityAGA.slave";"Disk, NoError, Req68020, ReqAGA";"Big Time Sensuality ? 1994 Axis.";"Big Time Sensuality";"1994 Axis";"0";"B\BigTimeSensuality_v1.4_Axis_AGA.lha";"BigTimeSensualityAGA";"BigTimeSensualityAGA";"0";"whdload";"2019328";"1814084";"BigTimeSensuality";"AGA";"";"";"";"";"";"big time sensuality aga axis";"Exact";"100";"BigTimeSensualityAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BigTimeSensualityAGA.png";"bigtimesensualityaga"
"Birthday\Birthday.Slave";"NoError, EmulTrap, NoKbd, ClearMem";"Birthday ? 1993 Turnips.";"Birthday";"1993 Turnips";"0";"B\Birthday_v1.0_Turnips.lha";"Birthday";"Birthday";"0";"whdload";"1048576";"925963";"Birthday";"OCS/ECS";"";"";"";"";"";"birthday turnips";"Exact";"100";"Birthday";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Birthday.png";"birthday"
"BlackEnergy\BlackEnergy.Slave";"NoError, EmulTrap, ClearMem";"Black Energy ? 1992 Hardline.";"Black Energy";"1992 Hardline";"0";"B\BlackEnergy_v1.0_Hardline.lha";"BlackEnergy";"BlackEnergy";"0";"whdload";"524288";"920585";"BlackEnergy";"OCS/ECS";"";"";"";"";"";"black energy hardline";"Exact";"100";"BlackEnergy";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BlackEnergy.png";"blackenergy"
"BlackNWhite\BlackNWhite.Slave";"Disk, NoError, EmulTrap";"Black and White ? 1991 Pentagon/Drifters - 1 disk";"Black & White";"1991 Pentagon/Drifters";"4096";"B\BlackNWhite_v1.2_Pentagon.lha";"BlackNWhite";"BlackNWhite";"0";"whdload";"524288";"915499";"BlackNWhite";"OCS/ECS";"";"";"";"";"";"black nwhite white pentagon drifters";"Exact";"100";"BlackNWhite";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BlackNWhite.png";"blacknwhite"
"Blasting\Blasting.Slave";"NoError, EmulTrap, ClearMem";"Blasting ? 1989 Gate.";"Blasting";"1989 Gate";"0";"B\Blasting_v1.0_Gate.lha";"Blasting";"Blasting";"0";"whdload";"524288";"249242";"Blasting";"OCS/ECS";"";"";"";"";"";"blasting gate";"Exact";"100";"Blasting";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Blasting.png";"blasting"
"BlueHouse2\BlueHouse2.slave";"NoError, EmulTrap, ClearMem";"Blue House 2 ? 1991 Rebels.";"Blue House 2";"1991 Rebels";"0";"B\BlueHouse2_v1.01_Rebels.lha";"BlueHouse2";"BlueHouse2";"0";"whdload";"524288";"253723";"BlueHouse2";"OCS/ECS";"";"";"";"";"";"blue house 2 rebels";"Exact";"100";"BlueHouse2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BlueHouse2.png";"bluehouse2"
"BluesHouse\BluesHouse.Slave";"NoError, EmulTrap, ClearMem";"Blues House ? 1991 The Silents.";"Blues House";"1991 The Silents";"0";"B\BluesHouse_v1.0_Silents.lha";"BluesHouse";"BluesHouse";"0";"whdload";"524288";"1823511";"BluesHouse";"OCS/ECS";"";"";"";"";"";"blues house the silents";"Exact";"100";"BluesHouse";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BluesHouse.png";"blueshouse"
"BluesSymphoniesAGA\BluesSymphoniesAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Blues Symphonies ? 1994 Skarla.";"Blues Symphonies";"1994 Skarla";"0";"B\BluesSymphonies_v1.0_Skarla_AGA.lha";"BluesSymphoniesAGA";"BluesSymphoniesAGA";"0";"whdload";"2097152";"1826858";"BluesSymphonies";"AGA";"";"";"";"";"";"blues symphonies aga skarla";"Exact";"100";"BluesSymphoniesAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BluesSymphoniesAGA.png";"bluessymphoniesaga"
"Bohemian\Bohemian.slave";"NoError, ClearMem";"Bohemian ? 1993 Vectors.";"Bohemian";"1993 Vectors";"524288";"B\Bohemian_v1.01_Vectors.lha";"Bohemian";"Bohemian";"0";"whdload";"524288";"925032";"Bohemian";"OCS/ECS";"";"";"";"";"";"bohemian vectors";"Exact";"100";"Bohemian";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Bohemian.png";"bohemian"
"BombTheBassTuneshow2\BombTheBassTuneshow2.Slave";"NoError, EmulTrap, ClearMem";"Bomb the Bass - Tuneshow 2 ? 1989 Trash & The Top Boys.";"Bomb the Bass - Tuneshow 2";"1989 Trash & The Top Boys";"0";"B\BombTheBassTuneShow2_v1.0_Trash&TheTopBoys.lha";"BombTheBassTuneshow2";"BombTheBassTuneshow2";"0";"whdload";"524288";"907936";"BombTheBassTuneshow2";"OCS/ECS";"";"";"";"";"";"bomb the bass tuneshow 2 trash top boys";"Exact";"100";"BombTheBassTuneshow2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BombTheBassTuneshow2.png";"bombthebasstuneshow2"
"BookOfSongs\BookOfSongs.Slave";"NoError";"Book of Songs ? 1992 Complex.";"Book of Songs";"1992 Complex";"524288";"B\BookOfSongs_v1.0_Complex.lha";"BookOfSongs";"BookOfSongs";"0";"whdload";"524288";"1679672";"BookOfSongs";"OCS/ECS";"";"";"";"";"";"book of songs complex";"Exact";"100";"BookOfSongs";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BookOfSongs.png";"bookofsongs"
"BorisVallejoSlide\BorisVallejoSlide.Slave";"Disk, NoError, EmulTrap";"Boris Vallejo ? 1996 Apocalypse Bay - 1 disk";"Boris Vallejo slide";"1996 Apocalypse Bay";"434176";"B\BorisVallejoSlide_v1.0_ApocalypseBay.lha";"BorisVallejoSlide";"BorisVallejoSlide";"0";"whdload";"524288";"919074";"BorisVallejoSlide";"OCS/ECS";"";"";"";"";"";"boris vallejo apocalypse bay";"Exact";"100";"BorisVallejoSlide";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BorisVallejoSlide.png";"borisvallejoslide"
"BoulderDemo\BoulderDemo.Slave";"NoError, EmulTrap, ClearMem";"Boulder Demo ? 1988 Tristar.";"Boulder Demo";"1988 Tristar";"0";"B\BoulderDemo_v1.0_Tristar.lha";"BoulderDemo";"BoulderDemo";"0";"whdload";"524288";"338243";"Boulder";"OCS/ECS";"";"";"Demo";"";"";"boulder demo tristar";"Exact";"100";"BoulderDemo";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BoulderDemo.png";"boulderdemo"
"BoundlessVoid\BoundlessVoid.slave";"NoError, EmulTrap, ClearMem";"Boundless Void ? 1993 Nemol.";"Boundless Void";"1993 Nemol";"491520";"B\BoundlessVoid_v1.1_Nemol.lha";"BoundlessVoid";"BoundlessVoid";"0";"whdload";"524288";"919117";"BoundlessVoid";"OCS/ECS";"";"";"";"";"";"boundless void nemol";"Exact";"100";"BoundlessVoid";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BoundlessVoid.png";"boundlessvoid"
"BreathOfTheMuseAGA\BreathOfTheMuseAGA.Slave";"NoError, EmulTrap, ClearMem";"The Breath of the Muse ? 1994 Chryseis & Poseidon.";"The Breath of the Muse";"1994 Chryseis & Poseidon";"524288";"B\BreathOfTheMuse_v1.0_Chryseis&Poseidon_AGA.lha";"BreathOfTheMuseAGA";"BreathOfTheMuseAGA";"0";"whdload";"2097152";"902319";"BreathOfTheMuse";"AGA";"";"";"";"";"";"breath of the muse aga chryseis poseidon";"Exact";"100";"BreathOfTheMuseAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BreathOfTheMuseAGA.png";"breathofthemuseaga"
"BreathtakerAGA\BreathtakerAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Breathtaker ? 1994 Virtual Dreams";"Breathtaker";"1994 Virtual Dreams";"3280896";"B\Breathtaker_v1.0_Fairlight&VirtualDreams_AGA.lha";"BreathtakerAGA";"BreathtakerAGA";"0";"whdload";"536576";"3849190";"Breathtaker";"AGA";"";"";"";"";"";"breathtaker aga virtual dreams";"Exact";"100";"BreathtakerAGA";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BreathtakerAGA.png";"breathtakeraga"
"BreedCD1\BreedCD1.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 (Breed CD1) ? 1990 Nightbreed.";"Breed CD 1 (Music Disk 1)";"1990 Nightbreed";"0";"B\BreedCD1_v1.0_Nightbreed.lha";"BreedCD1";"BreedCD1";"0";"whdload";"524288";"805258";"BreedCD1";"OCS/ECS";"";"";"";"";"";"breed cd 1 music disk nightbreed";"Exact";"100";"BreedCD1";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\BreedCD1.png";"breedcd1"
