ArchiveFile;SlaveFile;SlaveOutputFile;Name;Copy;Size;Version;Flags;BaseMemSize;KeyDebug;KeyExit;ExpMem
AlphaWaves_v1.0_0626.zip;AlphaWaves\AlphaWaves.Slave;AlphaWaves_v1.0_0626.zip_AlphaWaves.Slave.txt;Alpha Waves;1990 Infogrames;832;14;NoError, ClearMem;524288;0;59;90112
AlteredBeast_v2.0_0819.zip;AlteredBeast\AlteredBeast.slave;AlteredBeast_v2.0_0819.zip_AlteredBeast.slave.txt;Altered Beast;1989 Sega/Activision;3232;11;EmulTrap, NoDivZero, NoKbd, ClearMem;524288;0;5d;0
AlteredDestiny_v1.0_0237.zip;AlteredDestiny\AlteredDestiny.Slave;AlteredDestiny_v1.0_0237.zip_AlteredDestiny.Slave.txt;Altered Destiny;1991 Accolade;4076;15;NoError, EmulPriv, Examine;524288;0;5d;786432
AmazingSpiderMan_v1.1_1006.zip;AmazingSpiderMan\AmazingSpiderMan.slave;AmazingSpiderMan_v1.1_1006.zip_AmazingSpiderMan.slave.txt;The Amazing Spider-Man;1990 Paragon-Oxford Digital-Empire;7508;13;NoError, Req68020, EmulPriv;524288;0;59;589824
Amberstar_v1.2_1969.zip;Amberstar\Amberstar.slave;Amberstar_v1.2_1969.zip_Amberstar.slave.txt;Amberstar;1992 Thalion;1080;10;NoError, EmulTrap, ClearMem;1048576;0;0;0
Amberstar_v1.2_De.zip;AmberstarDe\AmberstarDe.slave;Amberstar_v1.2_De.zip_AmberstarDe.slave.txt;Amberstar;1992 Thalion;1080;10;NoError, EmulTrap, ClearMem;1048576;0;0;0
Amberstar_v1.2_De_Fast.zip;AmberstarDeFast\AmberstarDeFast.slave;Amberstar_v1.2_De_Fast.zip_AmberstarDeFast.slave.txt;Amberstar;1992 Thalion;1092;10;NoError, EmulTrap, ClearMem;524288;0;0;524288
Amberstar_v1.2_Fast_1969.zip;AmberstarFast\AmberstarFast.slave;Amberstar_v1.2_Fast_1969.zip_AmberstarFast.slave.txt;Amberstar;1992 Thalion;1092;10;NoError, EmulTrap, ClearMem;524288;0;0;524288
Amegas_v1.0_1655.zip;Amegas\Amegas.Slave;Amegas_v1.0_1655.zip_Amegas.Slave.txt;Amegas;1987 Guido Bartels/reLINE Software;1004;13;NoError, EmulTrap, ClearMem;524288;0;59;0
AmericanTagTeamWrestling_v1.0_2211.zip;AmericanTagTeamWrestling\AmericanTagTeamWrestling.Slave;AmericanTagTeamWrestling_v1.0_2211.zip_AmericanTagTeamWrestling.Slave.txt;American Tag Team Wrestling;1992 Zeppelin;516;10;NoError, EmulTrap;524288;0;0;0
AmigaKarate_v1.0_0045.zip;AmigaKarate\AmigaKarate.slave;AmigaKarate_v1.0_0045.zip_AmigaKarate.slave.txt;Amiga Karate;198? Eidersoft-Paradox;6016;13;NoError, Req68020;524288;0;59;262144
AmigaKarate_v2.0_0045.zip;AmigaKarate\AmigaKarate.Slave;AmigaKarate_v2.0_0045.zip_AmigaKarate.Slave.txt;Amiga Karate;1987 Eidersoft-Paradox;4344;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;524288
Amnios_v1.1_0423.zip;Amnios\Amnios.Slave;Amnios_v1.1_0423.zip_Amnios.Slave.txt;Amnios;1991 Psygnosis;860;10;Disk, NoError, EmulTrap;524288;0;59;524288
Anarchy_v1.1_0424.zip;Anarchy\Anarchy.Slave;Anarchy_v1.1_0424.zip_Anarchy.Slave.txt;Anarchy;1989 Psygnosis;984;10;Disk, NoError, EmulTrap, NoKbd;524288;58;5f;0
Anarchy_v1.5.zip;Anarchy\Anarchy.Slave;Anarchy_v1.5.zip_Anarchy.Slave.txt;Anarchy;1989 Psygnosis;2196;15;NoError, EmulTrap;524288;58;5f;0
AnotherWorld_v2.4_0425.zip;AnotherWorld\AnotherWorld.slave;AnotherWorld_v2.4_0425.zip_AnotherWorld.slave.txt;Another World;1991 Delphine Software;3992;16;NoError, EmulPriv, Examine;524288;0;5d;786432
AnotherWorld_v2.4_Fr_2377.zip;AnotherWorldFr\AnotherWorldFr.slave;AnotherWorld_v2.4_Fr_2377.zip_AnotherWorldFr.slave.txt;Another World;1991 Delphine Software;3992;16;NoError, EmulPriv, Examine;524288;0;5d;786432
AnotherWorld_v2.4_It.zip;AnotherWorldIt\AnotherWorldIt.slave;AnotherWorld_v2.4_It.zip_AnotherWorldIt.slave.txt;Another World;1991 Delphine Software;3992;16;NoError, EmulPriv, Examine;524288;0;5d;786432
Anstoss_v1.1_De_0798.zip;AnstossDe\AnstossDe.slave;Anstoss_v1.1_De_0798.zip_AnstossDe.slave.txt;Anstoss/Carton Rouge;1992 Ascon;5424;16;NoError, EmulPriv, Examine;655360;0;5d;1048576
Antago_v1.0.zip;Antago\Antago.Slave;Antago_v1.0.zip_Antago.Slave.txt;Antago;1990 Art of Dreams;4120;16;NoError, EmulPriv, Examine;524288;0;5d;327680
AntaresDerGriffNachDenSternen_v1.0_De.zip;AntaresDe\AntaresDe.Slave;AntaresDerGriffNachDenSternen_v1.0_De.zip_AntaresDe.Slave.txt;Antares: Der Griff nach den Sternen;1991 Bomico;4432;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
ApacheFlight_v1.0.zip;ApacheFlight\ApacheFlight.slave;ApacheFlight_v1.0.zip_ApacheFlight.slave.txt;Apache Flight;1992 Atlantis;404;15;EmulTrap;524288;0;59;0
Apache_v1.0_0426.zip;Apache\Apache.Slave;Apache_v1.0_0426.zip_Apache.Slave.txt;Apache / Overdrive;1993 Team 17;516;10;Disk, NoError, EmulTrap, ClearMem;1048576;0;59;0
ApanoSin_v1.3.zip;ApanoSin\ApanoSin.Slave;ApanoSin_v1.3.zip_ApanoSin.Slave.txt;Apano Sin;1994-2000 Level One ;4948;13;NoError, EmulTrap, NoKbd, ClearMem;1048576;5f;5d;0
ApanoSin_v1.3_De.zip;ApanoSinDe\ApanoSinDe.Slave;ApanoSin_v1.3_De.zip_ApanoSinDe.Slave.txt;Apano Sin;1994-2000 Level One ;4948;13;NoError, EmulTrap, NoKbd, ClearMem;1048576;5f;5d;0
APB_v1.1_Files_1708.zip;APBFiles\APBFiles.slave;APB_v1.1_Files_1708.zip_APBFiles.slave.txt;APB;1989 Tengen;512;10;NoError, EmulTrap;524288;0;0;0
APB_v1.1_Image_1240.zip;APBImage\APBImage.slave;APB_v1.1_Image_1240.zip_APBImage.slave.txt;APB;1989 Tengen;512;10;NoError, EmulTrap;524288;0;0;0
Apidya_v1.4_2465.zip;Apidya\Apidya.slave;Apidya_v1.4_2465.zip_Apidya.slave.txt;Apidya;1992 Kaiko;1376;10;Disk, NoError, EmulTrap;524288;0;5d;0
Apidya_v2.05_Audios_2465.zip;ApidyaAudios\ApidyaAudios.slave;Apidya_v2.05_Audios_2465.zip_ApidyaAudios.slave.txt;Apidya;1992 Play Byte;8144;16;EmulTrap, ClearMem;524288;58;59;0
Apidya_v2.05_Kaiko_0764.zip;ApidyaKaiko\ApidyaKaiko.slave;Apidya_v2.05_Kaiko_0764.zip_ApidyaKaiko.slave.txt;Apidya;1992 Play Byte;8144;16;EmulTrap, ClearMem;524288;58;59;0
Apidya_v2.4_Audios_2465.zip;ApidyaAudios\ApidyaAudios.Slave;Apidya_v2.4_Audios_2465.zip_ApidyaAudios.Slave.txt;Apidya;1992 Play Byte;7860;16;EmulTrap, ClearMem;524288;58;59;0
Apidya_v2.4_Audios_2465.zip;ApidyaAudios\data\Apidya.slave;Apidya_v2.4_Audios_2465.zip_Apidya.slave.txt;Apidya;1992 Play Byte;7860;16;EmulTrap, ClearMem;524288;58;59;0
Apidya_v2.4_Kaiko_0764.zip;ApidyaKaiko\ApidyaKaiko.Slave;Apidya_v2.4_Kaiko_0764.zip_ApidyaKaiko.Slave.txt;Apidya;1992 Play Byte;7860;16;EmulTrap, ClearMem;524288;58;59;0
Apidya_v2.4_Kaiko_0764.zip;ApidyaKaiko\data\Apidya.slave;Apidya_v2.4_Kaiko_0764.zip_Apidya.slave.txt;Apidya;1992 Play Byte;7860;16;EmulTrap, ClearMem;524288;58;59;0
Apocalypse_v1.0_1813.zip;Apocalypse\Apocalypse.Slave;Apocalypse_v1.0_1813.zip_Apocalypse.Slave.txt;Apocalypse;1994 Miracle Games/Virgin;1824;10;NoError, EmulTrap;995328;0;59;4096
Apprentice_v1.2_2288.zip;Apprentice\Apprentice.slave;Apprentice_v1.2_2288.zip_Apprentice.slave.txt;Apprentice;1990 Rainbow Arts;1052;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
Apprentice_v1.3_2288.zip;Apprentice\Apprentice.slave;Apprentice_v1.3_2288.zip_Apprentice.slave.txt;Apprentice;1990 Rainbow Arts;1016;11;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;4096
Aquablast_v1.1.zip;Aquablast\Aquablast.slave;Aquablast_v1.1.zip_Aquablast.slave.txt;Aquablast;1989 Elite;480;10;NoError, EmulTrap;1048576;0;59;0
Aquanaut_v1.1_F1Licenceware.zip;AquanautF1Licenceware\AquanautF1Licenceware.slave;Aquanaut_v1.1_F1Licenceware.zip_AquanautF1Licenceware.slave.txt;;;764;4;NoError;1048576;0;5f;
Aquanaut_v1.3.1_F1Licenceware.zip;AquanautF1Licenceware\AquanautF1Licenceware.slave;Aquanaut_v1.3.1_F1Licenceware.zip_AquanautF1Licenceware.slave.txt;Aquanaut;1995 F1 Licenseware;2416;15;NoError, EmulTrap;1048576;58;5f;0
AquaticGames_v1.1a_1351.zip;AquaticGames\AquaticGames.Slave;AquaticGames_v1.1a_1351.zip_AquaticGames.Slave.txt;AquaticGames;1992 Millenium;804;10;NoError, EmulTrap, NoDivZero, ClearMem;589824;0;5d;589824
Aquaventura_v1.2_0427.zip;Aquaventura\Aquaventura.slave;Aquaventura_v1.2_0427.zip_Aquaventura.slave.txt;Aquaventura;1992 Psygnosis;788;10;NoError, EmulTrap;524288;0;59;0
ArabianNights_v1.4_1454.zip;ArabianNights\ArabianNights.Slave;ArabianNights_v1.4_1454.zip_ArabianNights.Slave.txt;Arabian Nights (2 disks version);1993 Krisalis.;6500;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
ArabianNights_v1.4_CD32.zip;ArabianNightsCD32\ArabianNightsCD32.Slave;ArabianNights_v1.4_CD32.zip_ArabianNightsCD32.Slave.txt;Arabian Nights CD32;1993 Krisalis.;6068;16;NoError, Req68020, EmulPriv, Examine;1048576;0;59;1048576
ArcadeFruitMachine_v1.0.zip;ArcadeFruitMachine\ArcadeFruitMachine.Slave;ArcadeFruitMachine_v1.0.zip_ArcadeFruitMachine.Slave.txt;Arcade Fruit Machine;1991 Zeppelin;400;10;NoError, EmulTrap;524288;0;0;0
ArcadePool_v3.0_0298.zip;ArcadePool\ArcadePool.slave;ArcadePool_v3.0_0298.zip_ArcadePool.slave.txt;Arcade Pool ECS;1994 Team 17;1832;16;NoError, EmulPriv, ClearMem;1048576;0;5d;1310720
ArcadePool_v3.0_AGA_0298.zip;ArcadePoolAGA\ArcadePoolAGA.Slave;ArcadePool_v3.0_AGA_0298.zip_ArcadePoolAGA.Slave.txt;Arcade Pool AGA;1994 Team 17;1832;16;NoError, ReqAGA, EmulPriv, ClearMem;2097152;0;5d;1310720
ArcadePool_v3.0_CD32.zip;ArcadePoolCD32\ArcadePoolCD32.slave;ArcadePool_v3.0_CD32.zip_ArcadePoolCD32.slave.txt;Arcade Pool CD??;1994 Team 17;8652;16;NoError, Req68020, EmulPriv, ClearMem, Examine;2093056;0;5d;786432
ArcadeSnooker_v1.0_AGA.zip;ArcadeSnookerAGA\ArcadeSnookerAGA.Slave;ArcadeSnooker_v1.0_AGA.zip_ArcadeSnookerAGA.Slave.txt;Arcade Snooker;1995 Team 17;1680;15;NoError, ReqAGA, ClearMem;737280;0;59;327680
ArcadeTriviaQuiz_v1.2_0936.zip;ArcadeTriviaQuiz\ArcadeTriviaQuiz.slave;ArcadeTriviaQuiz_v1.2_0936.zip_ArcadeTriviaQuiz.slave.txt;Arcade Trivia Quiz;1991 Zeppelin;608;10;NoError, EmulTrap;524288;0;59;0
ArcherMacleansBillardAmericain_v1.2.zip;ArcherMacleansBillardAmcn\ArcherMacleansBillardAmcn.Slave;ArcherMacleansBillardAmericain_v1.2.zip_ArcherMacleansBillardAmcn.Slave.txt;Archer Maclean Pool;1992 Archer Maclean/Virgin;1804;10;NoError, EmulTrap, NoKbd;524288;57;58;0
ArcherMacleansPool_v1.2_1096.zip;ArcherMacleansPool\ArcherMacleansPool.Slave;ArcherMacleansPool_v1.2_1096.zip_ArcherMacleansPool.Slave.txt;Archer Maclean Pool;1992 Archer Maclean/Virgin;1804;10;NoError, EmulTrap, NoKbd;524288;57;58;0
Archipelagos_v1.0_0627.zip;Archipelagos\Archipelagos.slave;Archipelagos_v1.0_0627.zip_Archipelagos.slave.txt;;;620;4;Disk, NoError;524288;58;59;
Archon2_v1.0_0905.zip;Archon2\Archon2.slave;Archon2_v1.0_0905.zip_Archon2.slave.txt;Archon II: Adept;1986 Electronic Arts;1376;11;NoError, EmulPriv;524288;0;59;262144
Archon_v1.0_0914.zip;Archon\Archon.slave;Archon_v1.0_0914.zip_Archon.slave.txt;Archon;1985 Electronic Arts;1656;11;NoError, EmulPriv;524288;0;59;262144
Arcticfox_v1.2_0909.zip;Arcticfox\ArcticFox.Slave;Arcticfox_v1.2_0909.zip_ArcticFox.Slave.txt;Arctic Fox;1985 Electronic Arts / Dynamic;1888;16;NoError, EmulPriv, Examine;524288;0;5d;262144
Arena_v1.1.zip;Arena\Arena.slave;Arena_v1.1.zip_Arena.slave.txt;Arena;1986 Psygnosis;648;10;NoError, EmulTrap;528384;0;59;0
Arena_v1.2.zip;Arena\Arena.slave;Arena_v1.2.zip_Arena.slave.txt;Arena;1986 Psygnosis;664;10;NoError, EmulTrap;528384;0;59;0
ArkanoidRevengeOfDoh_v1.0_0765.zip;ArkanoidRevengeOfDoh\ArkanoidRevengeOfDoh.slave;ArkanoidRevengeOfDoh_v1.0_0765.zip_ArkanoidRevengeOfDoh.slave.txt;;;844;4;Disk, NoError;524288;58;59;
Arkanoid_v1.7.zip;Arkanoid\Arkanoid.slave;Arkanoid_v1.7.zip_Arkanoid.slave.txt;Arkanoid;1987 Discovery Software International;1072;10;NoError;524288;0;59;0
Arkanoid_v1.7_NTSC_1136.zip;ArkanoidNTSC\ArkanoidNTSC.slave;Arkanoid_v1.7_NTSC_1136.zip_ArkanoidNTSC.slave.txt;Arkanoid;1987 Discovery Software International;1072;10;NoError;524288;0;59;0
ArmageddonMan_v1.0_0629.zip;ArmageddonMan\ArmageddonMan.Slave;ArmageddonMan_v1.0_0629.zip_ArmageddonMan.Slave.txt;Armageddon Man;1988 Electronic Pencil Co. Ltd/Martech;1284;10;NoError, EmulTrap;524288;0;59;0
Armalyte_v1.1_1686.zip;Armalyte\Armalyte.Slave;Armalyte_v1.1_1686.zip_Armalyte.Slave.txt;;;1172;5;Disk, NoError, EmulTrap;524288;58;5f;
Armalyte_v1.2.zip;Armalyte\Armalyte.Slave;Armalyte_v1.2.zip_Armalyte.Slave.txt;Armalyte;1991 Thalamus;1964;10;NoError, EmulTrap, ClearMem;524288;58;5f;0
ArmourGeddon2_v1.0_0097.zip;ArmourGeddon2\ArmourGeddon2.Slave;ArmourGeddon2_v1.0_0097.zip_ArmourGeddon2.Slave.txt;ArmourGeddon 2 Codename Hellfire;1994 Psygnosis;1424;14;NoError, EmulPriv;1048576;0;59;2359296
ArmourGeddon_v1.0.zip;ArmourGeddon\ArmourGeddon.Slave;ArmourGeddon_v1.0.zip_ArmourGeddon.Slave.txt;;;1532;9;Disk, NoError, EmulTrap;589824;0;5a;0
ArmyMoves_v1.2_2442.zip;ArmyMoves\ArmyMoves.slave;ArmyMoves_v1.2_2442.zip_ArmyMoves.slave.txt;Army Moves;1987 Imagine;524;10;NoError;524288;0;59;0
Arnie2_v1.0_1924.zip;Arnie2\Arnie2.Slave;Arnie2_v1.0_1924.zip_Arnie2.Slave.txt;Arnie 2;1993 Zeppelin;1232;13;NoError, EmulTrap, ClearMem;1048576;0;59;0
Arnie_v1.1_1007.zip;Arnie\Arnie.slave;Arnie_v1.1_1007.zip_Arnie.slave.txt;Arnie;1992 Zeppelin Games;728;10;NoError, EmulTrap;524288;0;59;0
ArtOfChess_v1.1_1008.zip;ArtOfChess\ArtOfChess.Slave;ArtOfChess_v1.1_1008.zip_ArtOfChess.Slave.txt;The Art Of Chess;1987 SPA;4384;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;327680
Artura_v1.1_1086.zip;Artura\Artura.Slave;Artura_v1.1_1086.zip_Artura.Slave.txt;Artura;1988 Gremlin;1904;10;NoError, EmulTrap;524288;0;59;0
AshesOfEmpire_v1.0.zip;AshesOfEmpire\AshesOfEmpire.Slave;AshesOfEmpire_v1.0.zip_AshesOfEmpire.Slave.txt;Ashes Of Empire;1992 Midnight;1676;11;NoError, NoDivZero, EmulPriv;1048576;0;5d;262144
AshesOfEmpire_v1.0_De_0794.zip;AshesOfEmpireDe\AshesOfEmpireDe.Slave;AshesOfEmpire_v1.0_De_0794.zip_AshesOfEmpireDe.Slave.txt;Ashes Of Empire;1992 Midnight;1676;11;NoError, NoDivZero, EmulPriv;1048576;0;5d;262144
AssassinSpecialEdition_v1.1_0766.zip;AssassinSpecialEdition\AssassinSpecialEdition.Slave;AssassinSpecialEdition_v1.1_0766.zip_AssassinSpecialEdition.Slave.txt;Assasin (Special Edition);1993 Team 17;632;10;NoError, EmulTrap;1048576;0;0;0
AssassinSpecialEdition_v1.2.zip;AssassinSpecialEdition\AssassinSpecialEdition.slave;AssassinSpecialEdition_v1.2.zip_AssassinSpecialEdition.slave.txt;Assasin (Special Edition);1993 Team 17;620;10;NoError, EmulTrap, ClearMem;1048576;0;59;0
Assassin_v1.1_1214.zip;Assassin\Assassin.Slave;Assassin_v1.1_1214.zip_Assassin.Slave.txt;Assassin;1992 Team 17;836;14;Disk, NoError, EmulTrap, ClearMem;1048576;0;5d;0
Astaroth_v1.0_1321.zip;Astaroth\Astaroth.Slave;Astaroth_v1.0_1321.zip_Astaroth.Slave.txt;Astaroth;1989 Hewson ;800;13;NoError;524288;57;5d;0
Astatin_v1.0.zip;Astatin\Astatin.Slave;Astatin_v1.0.zip_Astatin.Slave.txt;Astatin;1992 Tale Software;1320;14;NoError, EmulPriv;524288;0;59;262144
AsterixOperationGetafix_v1.3_1009.zip;AsterixOpGetafix\AsterixOpGetafix.slave;AsterixOperationGetafix_v1.3_1009.zip_AsterixOpGetafix.slave.txt;Asterix - Operation Getafix;1989 Cockel Vision;4628;16;NoError, EmulPriv, Examine;524288;0;5d;262144
AsterixOperationHinkelstein_v1.3_De_0630.zip;AsterixOpHinkelsteinDe\AsterixOpHinkelsteinDe.slave;AsterixOperationHinkelstein_v1.3_De_0630.zip_AsterixOpHinkelsteinDe.slave.txt;Asterix - Operation Getafix;1989 Cockel Vision;4628;16;NoError, EmulPriv, Examine;524288;0;5d;262144
AstroMarineCorps_v1.1.zip;AstroMarineCorps\AstroMarineCorps.Slave;AstroMarineCorps_v1.1.zip_AstroMarineCorps.Slave.txt;Astro Marine Corps;1990 Dinamic;1032;10;NoError, NoKbd;524288;0;59;0
Atax_v1.0_0950.zip;Atax\Atax.Slave;Atax_v1.0_0950.zip_Atax.Slave.txt;Atax;1988 Axxiom;4476;16;NoError, EmulPriv, Examine;1048576;0;5d;1310720
ATF2_v1.1a_2396.zip;ATF2\ATF2.Slave;ATF2_v1.1a_2396.zip_ATF2.Slave.txt;Advanted Tactical Fighter II/Atf 2;1990 Digital Integration;1676;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
AtomicRoboKid_v1.3_2243.zip;AtomicRoboKid\AtomicRoboKid.Slave;AtomicRoboKid_v1.3_2243.zip_AtomicRoboKid.Slave.txt;Atomic RoboKid;1990 Activision;620;15;NoError, EmulTrap, NoKbd;524288;0;59;0
AtomicRoboKid_v1.4_2243.zip;AtomicRoboKid\AtomicRobokid.slave;AtomicRoboKid_v1.4_2243.zip_AtomicRobokid.slave.txt;Atomic RoboKid;1990 Activision;736;15;NoError, EmulTrap, NoKbd;524288;0;59;0
Atomino_v1.11_0632.zip;Atomino\Atomino.slave;Atomino_v1.11_0632.zip_Atomino.slave.txt;Atomino;1991 Play Byte;1032;10;NoError, EmulTrap;524288;0;5d;0
Atomino_v1.11_De.zip;AtominoDe\AtominoDe.slave;Atomino_v1.11_De.zip_AtominoDe.slave.txt;Atomino;1991 Play Byte;1032;10;NoError, EmulTrap;524288;0;5d;0
Atomix_v1.1_1356.zip;Atomix\Atomix.slave;Atomix_v1.1_1356.zip_Atomix.slave.txt;;;564;4;Disk, NoError, EmulTrap;524288;0;5d;
Atomix_v1.2_1356.zip;Atomix\atomix.slave;Atomix_v1.2_1356.zip_atomix.slave.txt;Atomix;1990 Tale/Thalion;780;13;Disk, NoError, EmulTrap;524288;0;5d;0
AtomSmasher_v1.0.zip;AtomSmasher\AtomSmasher.Slave;AtomSmasher_v1.0.zip_AtomSmasher.Slave.txt;Atom Smasher;1992 David Papworth;992;14;NoError, ClearMem;401408;0;5d;4096
ATrain&ConstructionSet_v1.0_1010&1469.zip;ATrain&ConstructionSet\ATrain&ConstructionSet.Slave;ATrain&ConstructionSet_v1.0_1010&1469.zip_ATrain&ConstructionSet.Slave.txt;A-Train;1992 Maxis;4032;15;NoError, EmulPriv, Examine;524288;0;59;786432
ATrain&ConstructionSet_v1.1_1010&1469.zip;ATrain&ConstructionSet\ATrain&ConstructionSet.slave;ATrain&ConstructionSet_v1.1_1010&1469.zip_ATrain&ConstructionSet.slave.txt;A-Train;1992 Maxis;4648;16;NoError, EmulPriv, ClearMem, Examine;655360;0;59;786432
ATrain_v1.0_1010.zip;ATrain\ATrain.Slave;ATrain_v1.0_1010.zip_ATrain.Slave.txt;A-Train;1992 Maxis;4032;15;NoError, EmulPriv, Examine;524288;0;59;786432
ATrain_v1.0_Cz.zip;ATrainCz\ATrainCz.Slave;ATrain_v1.0_Cz.zip_ATrainCz.Slave.txt;A-Train;1992 Maxis;4032;15;NoError, EmulPriv, Examine;524288;0;59;786432
ATrain_v1.0_De_0428.zip;ATrainDe\ATrainDe.Slave;ATrain_v1.0_De_0428.zip_ATrainDe.Slave.txt;A-Train;1992 Maxis;4032;15;NoError, EmulPriv, Examine;524288;0;59;786432
ATrain_v1.0_Fr_2579.zip;ATrainFr\ATrainFr.Slave;ATrain_v1.0_Fr_2579.zip_ATrainFr.Slave.txt;A-Train;1992 Maxis;4032;15;NoError, EmulPriv, Examine;524288;0;59;786432
ATrain_v1.1_1010.zip;ATrain\ATrain.slave;ATrain_v1.1_1010.zip_ATrain.slave.txt;A-Train;1992 Maxis;4648;16;NoError, EmulPriv, ClearMem, Examine;655360;0;59;786432
AttackOfTheGreenSmellyAliensFromPlanet27b6_v1.0.lha;AotGSAFP27b6\AotGSAFP27b6.Slave;AttackOfTheGreenSmellyAliensFromPlanet27b6_v1.0.lha_AotGSAFP27b6.Slave.txt;The Attack of the Green Smelly Aliens from Planet 27b/6;1991 Alex May;4540;15;NoError, EmulPriv, Examine;458752;0;5d;262144
AttackOfTheGreenSmellyAliensFromPlanet27b6_v1.0.zip;AotGSA\AotGSA.Slave;AttackOfTheGreenSmellyAliensFromPlanet27b6_v1.0.zip_AotGSA.Slave.txt;The Attack of the Green Smelly Aliens from Planet 27b/6;1991 Alex May;4540;15;NoError, EmulPriv, Examine;458752;0;5d;262144
AufschwungOst_v1.1_De.zip;AufschwungOstDe\AufschwungOstDe.slave;AufschwungOst_v1.1_De.zip_AufschwungOstDe.slave.txt;Aufschwung Ost;1993 Sunflowers;668;10;NoError, EmulTrap, NoKbd;524288;0;59;524288
AuntArcticAdventure_v1.0.zip;AuntArcticAdventure\AuntArcticAdventure.slave;AuntArcticAdventure_v1.0.zip_AuntArcticAdventure.slave.txt;Aunt Arctic Adventure;199? Midware;460;10;NoError, EmulTrap;524288;0;59;0
AustraloPiticusMechanicus_v1.0a_0809.zip;AustraloPiticusMechanicus\AustraloPiticusMechanicus.Slave;AustraloPiticusMechanicus_v1.0a_0809.zip_AustraloPiticusMechanicus.Slave.txt;Australo Piticus Mecanichus;1988 A.Lepel & K.LUKAS & S.DOSCH ;4600;16;NoError, EmulPriv, Examine;524288;0;59;262144
AV8BHarrierAssault_v1.0_0430.lha;AV8BHarrierAssault\AV8BHarrierAssault.Slave;AV8BHarrierAssault_v1.0_0430.lha_AV8BHarrierAssault.Slave.txt;AV8B Harrier Assault;1992 Domark;4044;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
AventuresDeMoktar_v1.0_Fr_1636.zip;AventuresDeMoktarFr\AventuresDeMoktarFr.slave;AventuresDeMoktar_v1.0_Fr_1636.zip_AventuresDeMoktarFr.slave.txt;Moktar/Titus The Fox;1991 Titus;1136;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;524288
AwesomeDemo_v1.0_1450.zip;AwesomeDemo\AwesomeDemo.Slave;AwesomeDemo_v1.0_1450.zip_AwesomeDemo.Slave.txt;Awesome demo;1990 Psygnosis;1500;14;NoError, ClearMem;532480;0;59;4096
Awesome_v2.0_0431.zip;Awesome\Awesome.Slave;Awesome_v2.0_0431.zip_Awesome.Slave.txt;Awesome;1990 Psygnosis;3064;16;Disk, NoError, EmulTrap;524288;0;59;4096
AxelsMagicHammer_v1.1_0432.zip;AxelsMagicHammer\AxelsMagicHammer.Slave;AxelsMagicHammer_v1.1_0432.zip_AxelsMagicHammer.Slave.txt;Axel;1989 Core Design/Gremlin;888;10;NoError, EmulTrap;524288;0;59;0
AxeOfRage_v1.2.zip;AxeOfRage\AxeOfRage.slave;AxeOfRage_v1.2.zip_AxeOfRage.slave.txt;BARBARIAN II;1989 Palace Software;1540;10;NoError, EmulTrap, NoDivZero, ClearMem;1048576;0;5d;0
AztecChallenge_v1.0.zip;AztecChallenge\AztecChallenge.Slave;AztecChallenge_v1.0.zip_AztecChallenge.Slave.txt;Aztec Challenge;Bignonia 1993;3368;15;NoError, NoKbd, EmulPriv, Examine;524288;0;59;786432
B17FlyingFortressDemo_v1.0.zip;B17FlyingFortressDemo\B17FlyingFortressDemo.Slave;B17FlyingFortressDemo_v1.0.zip_B17FlyingFortressDemo.Slave.txt;B-17 Flying Fortress;1993 MicroProse;4440;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
B17FlyingFortress_v1.0_1196.zip;B17FlyingFortress\B17FlyingFortress.Slave;B17FlyingFortress_v1.0_1196.zip_B17FlyingFortress.Slave.txt;B-17 Flying Fortress;1993 MicroProse;4440;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
Baal_v1.2_1350.zip;Baal\Baal.Slave;Baal_v1.2_1350.zip_Baal.Slave.txt;Baal;1988 Psyclapse;992;10;Disk, NoError, EmulTrap, NoKbd;524288;58;5f;0
Baal_v1.4.zip;Baal\Baal.Slave;Baal_v1.4.zip_Baal.Slave.txt;Baal;1988 Psyclapse;2256;15;NoError, EmulTrap, ClearMem;524288;58;5f;0
BabaYaga_v1.1.zip;BabaYaga\BabaYaga.slave;BabaYaga_v1.1.zip_BabaYaga.slave.txt;Abra cadabra & Baba Yaga;1989 Coktel Vision;3900;15;NoError, EmulPriv, Examine;524288;0;5d;786432
BabyJoInGoingHome_v1.1_2291.zip;BabyJoInGoingHome\BabyJoInGoingHome.Slave;BabyJoInGoingHome_v1.1_2291.zip_BabyJoInGoingHome.Slave.txt;Baby Jo In Going Home;1991 Loriciel;1268;10;NoError;524288;0;59;0
