"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveCopy";"RunType";"WhdloadSlaveExecInstall";"WhdloadSlaveName";"EntryName";"EntrySize";"RunFile";"WhdloadSlaveExpMem";"RunDir";"WhdloadSlaveBaseMemSize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"Disk";"No Brain No Pain by Paradise (1 disk).";"Paradise";"whdload";"0";"No Brain No Pain";"NoBrainNoPainParadise";"908221";"N\NoBrainNoPainParadise\NoBrainNoPainParadise.Slave";"0";"N\NoBrainNoPainParadise";"524288";"NoBrainNoPainParadise";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Non Stop Music ? 1989 Jungle Command.";"1989 Jungle Command";"whdload";"0";"Non Stop Music";"NonStopMusic";"917735";"N\NonStopMusic\NonStopMusic.Slave";"0";"N\NonStopMusic";"524288";"NonStopMusic";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Nonterraqueous ? 1992 Alarm.";"1992 Alaram";"whdload";"0";"Nonterraqueous";"Nonterraqueous";"369782";"N\Nonterraqueous\Nonterraqueous.Slave";"0";"N\Nonterraqueous";"524288";"Nonterraqueous";"OCS/ECS";"";"";"";"";""
"NoError";"Nugget ? 1993 The Black Lotus.";"1993 by The Black Lotus";"whdload";"0";"Nugget";"Nugget";"910402";"N\Nugget\Nugget.Slave";"0";"N\Nugget";"524288";"Nugget";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Numeric ? 1991 Profecy.";"1991 Profecy";"whdload";"0";"Numeric";"Numeric";"586700";"N\Numeric\Numeric.Slave";"0";"N\Numeric";"524288";"Numeric";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Numeric 2 ? 1992 Profecy.";"1992 Profecy";"whdload";"0";"Numeric 2";"Numeric2";"920540";"N\Numeric2\Numeric2.Slave";"0";"N\Numeric2";"524288";"Numeric2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Numeric 3 ? 1992 Profecy.";"1992 Profecy";"whdload";"0";"Numeric 3";"Numeric3";"1821731";"N\Numeric3\Numeric3.Slave";"0";"N\Numeric3";"524288";"Numeric3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Oblique Infinity ? 1991 Goldfire.";"1991 Goldfire";"whdload";"0";"Oblique Infinity";"ObliqueInfinity";"560341";"O\ObliqueInfinity\ObliqueInfinity.Slave";"0";"O\ObliqueInfinity";"524288";"ObliqueInfinity";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Odeon ? 1992 Solution.";"1992 Solution";"whdload";"0";"Odeon";"Odeon";"1818466";"O\Odeon\Odeon.Slave";"0";"O\Odeon";"524288";"Odeon";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Ode to Ramon ? 1989 Digital Force.";"1989 Digital Force";"whdload";"0";"Ode To Ramon";"OdeToRamon";"919835";"O\OdeToRamon\OdeToRamon.Slave";"0";"O\OdeToRamon";"524288";"OdeToRamon";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Ode to Ramon 2 ? 1989 Digital Force.";"1989 Digital Force";"whdload";"0";"Ode To Ramon 2";"OdeToRamon2";"919994";"O\OdeToRamon2\OdeToRamon2.Slave";"0";"O\OdeToRamon2";"524288";"OdeToRamon2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Ody Sounds 2 ? 1989 Odyssey.";"1989 Odyssey";"whdload";"0";"Ody Sounds 2";"OdySounds2";"919473";"O\OdySounds2\OdySounds2.Slave";"0";"O\OdySounds2";"524288";"OdySounds2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Old Tunes ? 1991 Chrome.";"1991 Chrome";"whdload";"0";"Old Tunes";"OldTunes";"621309";"O\OldTunes\OldTunes.Slave";"0";"O\OldTunes";"524288";"OldTunes";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"One Day on Mars ? 1992 Exile.";"1992 Exile";"whdload";"0";"One Day on Mars";"OneDayOnMars";"579227";"O\OneDayOnMars\OneDayOnMars.Slave";"0";"O\OneDayOnMars";"524288";"OneDayOnMars";"OCS/ECS";"";"";"";"";""
"NoError";"One-Stone, ?198x Quest";"Quest";"whdload";"0";"One Stone";"OneStone";"179577";"O\OneStone\OneStone.slave";"0";"O\OneStone";"524288";"OneStone";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Optical Dreams ? 1992 Addict.";"1992 Addict";"whdload";"0";"Optical Dreams";"OpticalDreams";"1052465";"O\OpticalDreams\OpticalDreams.Slave";"0";"O\OpticalDreams";"524288";"OpticalDreams";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Ottifanten ? 1988 Thrust.";"1988 Thrust";"whdload";"0";"Ottifanten";"Ottifanten";"142967";"O\Ottifanten\Ottifanten.Slave";"0";"O\Ottifanten";"524288";"Ottifanten";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Otti im Moni/Ottifanten 2 ? 1988 Thrust.";"1988 Thrust";"whdload";"0";"Otti im Moni/Ottifanten 2";"Ottifanten2";"77671";"O\Ottifanten2\Ottifanten2.Slave";"0";"O\Ottifanten2";"524288";"Ottifanten2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Overdose ? 1991 Delight.";"1991 Delight";"whdload";"0";"Overdose";"Overdose";"161726";"O\Overdose\Overdose.Slave";"0";"O\Overdose";"524288";"Overdose";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Overload ? 1993 Jetset.";"1993 Jetset";"whdload";"0";"Overload";"Overload";"922644";"O\Overload\Overload.Slave";"0";"O\Overload";"524288";"Overload";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Overload 2 ? 1993 Relay.";"1993 Jetset";"whdload";"0";"Overload 2";"Overload2";"924445";"O\Overload2\Overload2.Slave";"0";"O\Overload2";"524288";"Overload2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Pack van Pee #1 ? 1992 Jetset.";"1992 Jetset";"whdload";"0";"Pack van Pee #1";"PackVanPee1";"484159";"P\PackVanPee1\PackVanPee1.Slave";"0";"P\PackVanPee1";"524288";"PackVanPee1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Pack van Pee #3 ? 1992 Jetset.";"1992 Jetset";"whdload";"0";"Pack van Pee #3";"PackVanPee3";"445381";"P\PackVanPee3\PackVanPee3.Slave";"0";"P\PackVanPee3";"524288";"PackVanPee3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Panic Voices Of Energy ?1991 Alcatraz";"1991 Alcatraz";"whdload";"0";"Panic Voices Of Energy";"PanicVoicesOfEnergy";"890244";"P\PanicVoicesOfEnergy\PanicVoicesOfEnergy.Slave";"4096";"P\PanicVoicesOfEnergy";"524288";"PanicVoicesOfEnergy";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Paralytic Noises ? 1991 Inzzest.";"1991 Inzzest";"whdload";"0";"Paralytic Noises";"ParalyticNoises";"919164";"P\ParalyticNoises\ParalyticNoises.Slave";"0";"P\ParalyticNoises";"524288";"ParalyticNoises";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"The Party 2 Slideshow ? 1993 Decnite.";"1993 Decnite";"whdload";"0";"The Party 2 Slideshow";"Party2Slideshow";"1820552";"P\Party2Slideshow\Party2Slideshow.Slave";"0";"P\Party2Slideshow";"524288";"Party2Slideshow";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Peace in the Gulf ? 1991 Animators.";"1991 Animators";"whdload";"0";"Peace In The Gulf";"PeaceInTheGulf";"279271";"P\PeaceInTheGulf\PeaceInTheGulf.slave";"0";"P\PeaceInTheGulf";"524288";"PeaceInTheGulf";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"The Pink Circle ? 1991 Arcane.";"1991 Arcane";"whdload";"0";"The Pink Circle";"PinkCircle";"240928";"P\PinkCircle\PinkCircle.Slave";"0";"P\PinkCircle";"524288";"PinkCircle";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap, ClearMem";"Pixeled Pleasures ? 1991 Them.";"Them";"whdload";"0";"Pixeled Pleasures";"PixeledPleasures";"908319";"P\PixeledPleasures\PixeledPleasures.Slave";"0";"P\PixeledPleasures";"524288";"PixeledPleasures";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Pixel Nation ? 1991 Defjam.";"1991 Defjam";"whdload";"0";"Pixel Nation";"PixelNation";"493351";"P\PixelNation\PixelNation.Slave";"0";"P\PixelNation";"524288";"PixelNation";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"Point Blank ? 1992 Andromeda.";"1992 Andromeda";"whdload";"0";"Point Blank";"PointBlank";"911592";"P\PointBlank\PointBlank.Slave";"0";"P\PointBlank";"524288";"PointBlank";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Power and Agony ? 1991 Trackers.";"1991 Trackers";"whdload";"0";"Power and Agony";"PowerAndAgony";"546041";"P\PowerAndAgony\PowerAndAgony.Slave";"0";"P\PowerAndAgony";"524288";"PowerAndAgony";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Powertrax ? 1988 The Light Circle.";"1988 The Light Circle";"whdload";"0";"Powertrax";"Powertrax";"302281";"P\Powertrax\Powertrax.Slave";"0";"P\Powertrax";"524288";"Powertrax";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Project Beat ? 1989 Crusaders.";"1989 Crusaders";"whdload";"0";"Project Beat";"ProjectBeat";"839402";"P\ProjectBeat\ProjectBeat.Slave";"0";"P\ProjectBeat";"524288";"ProjectBeat";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Project Techno ? 1992 Quartz.";"1992 Quartz";"whdload";"0";"Project Techno";"ProjectTechno";"1820142";"P\ProjectTechno\ProjectTechno.Slave";"0";"P\ProjectTechno";"524288";"ProjectTechno";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Psychotic ? 1990 Budbrain";"1990 Budbrain";"whdload";"0";"Psychotic (Megademo)";"Psychotic";"1819821";"P\Psychotic\Psychotic.Slave";"4096";"P\Psychotic";"524288";"Psychotic";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Psygnosis Musical Picture Disc #1 ?1989 Psygnosis&SRS";"1989 Psygnosis & S.R.S";"whdload";"0";"Psygnosis Musical Picture Disc #1";"PsygnosisMusicPictureDisc";"814300";"P\PsygnosisMusicPictureDisc\PsygnosisMusicPictureDi0.Slave";"4096";"P\PsygnosisMusicPictureDisc";"524288";"PsygnosisMusicPictureDisc";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Psygnosis Musical Picture Disc #1 ?1989 Psygnosis&SRS";"1989 Psygnosis & S.R.S";"whdload";"0";"Psygnosis Musical Picture Disc #1";"PsygnosisMusicPictureDisc";"814300";"P\PsygnosisMusicPictureDisc\PsygnosisMusicPictureDis.Slave";"4096";"P\PsygnosisMusicPictureDisc";"524288";"PsygnosisMusicPictureDisc";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Public Attack ? 1991 Cult.";"1991 Cult";"whdload";"0";"Public Attack";"PublicAttack";"256342";"P\PublicAttack\PublicAttack.Slave";"0";"P\PublicAttack";"524288";"PublicAttack";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Puggs in Space Demo (c) 198? Dionysus.";"198? Dionysus";"whdload";"0";"Puggs in Space";"PuggsInSpace";"927896";"P\PuggsInSpace\PuggsInSpace.Slave";"0";"P\PuggsInSpace";"524288";"PuggsInSpace";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"The Punisher ? 1992 Digital";"1992 Digital";"whdload";"0";"The Punisher";"Punisher";"925073";"P\Punisher\Punisher.Slave";"4096";"P\Punisher";"524288";"Punisher";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Purple ? 1990 The Warfalcons.";"1990 Warfalcons";"whdload";"0";"Purple";"Purple";"588170";"P\Purple\Purple.Slave";"0";"P\Purple";"524288";"Purple";"OCS/ECS";"";"";"";"";""
"NoError";"QED ? 1993 Talent.";"1993 by Talent";"whdload";"0";"QED";"QED";"924147";"Q\QED\QED.Slave";"0";"Q\QED";"524288";"QED";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Quick Musique ? 1992 Oxygen.";"1992 Oxygen";"whdload";"0";"Quick Musique";"QuickMusique";"492185";"Q\QuickMusique\QuickMusique.Slave";"0";"Q\QuickMusique";"524288";"QuickMusique";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Rainheart Project ? 1990 Bad Company.";"1990 Bad Company";"whdload";"0";"Rainheart Project";"RainheartProject";"749167";"R\RainheartProject\RainheartProject.slave";"0";"R\RainheartProject";"524288";"RainheartProject";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Rap is Crap ? 1991 Taipan.";"1991 Taipan";"whdload";"0";"Rap is Crap";"RapIsCrap";"1821032";"R\RapIsCrap\RapIsCrap.Slave";"0";"R\RapIsCrap";"524288";"RapIsCrap";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"Ray Of Hope 2 ? 1992 Majic 12 (1 disk)";"1992 Majic 12";"whdload";"0";"Ray Of Hope 2";"RayOfHope2";"912285";"R\RayOfHope2\RayOfHope2.slave";"4096";"R\RayOfHope2";"524288";"RayOfHope2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Orgasm ? 1993 Old Bulls.";"1993 Old Bulls";"whdload";"0";"Raytraced Dreams";"RaytracedDreams";"918672";"R\RaytracedDreams\RaytracedDreams.Slave";"0";"R\RaytracedDreams";"524288";"RaytracedDreams";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Real Empathy ? 1991 Virtual.";"1991 Virtual";"whdload";"0";"Real Empathy";"RealEmpathy";"1652899";"R\RealEmpathy\RealEmpathy.Slave";"0";"R\RealEmpathy";"524288";"RealEmpathy";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";":";"1992 Liquid";"whdload";"0";"Reflex";"Reflex";"908600";"R\Reflex\Reflex.slave";"0";"R\Reflex";"524288";"Reflex";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Revenge ? 1990 Fraxion.";"1990 Fraxion";"whdload";"0";"Revenge";"Revenge";"926067";"R\Revenge\Revenge.Slave";"0";"R\Revenge";"524288";"Revenge";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Rhythm Nation ? 1992 The Lost Boys.";"1992 The Lost Boys";"whdload";"0";"Rhythm Nation";"RhythmNation";"1821499";"R\RhythmNation\RhythmNation.Slave";"0";"R\RhythmNation";"524288";"RhythmNation";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Rock Box 1 ? 1989 Avoid.";"1989 Avoid";"whdload";"0";"Rock Box 1";"RockBox1";"420265";"R\RockBox1\RockBox1.Slave";"0";"R\RockBox1";"524288";"RockBox1";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Rock Box 2 ? 1990 Avoid.";"1990 Avoid";"whdload";"0";"Rock Box 2";"RockBox2";"920181";"R\RockBox2\RockBox2.Slave";"0";"R\RockBox2";"524288";"RockBox2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Rolling ? 1992 OMD & Ringard.";"1992 OMD & Ringard";"whdload";"0";"Rolling";"Rolling";"1821372";"R\Rolling\Rolling.Slave";"0";"R\Rolling";"524288";"Rolling";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Route 66 ? 1990 D-Mob.";"1990 D-Mob";"whdload";"0";"Route 66";"Route66";"136968";"R\Route66\Route66.Slave";"0";"R\Route66";"524288";"Route66";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Rubbish ? 1991 Amega Industries.";"1991 Amega Industries";"whdload";"0";"Rubbish";"Rubbish";"115385";"R\Rubbish\Rubbish.Slave";"0";"R\Rubbish";"524288";"Rubbish";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sane Sounds ? 1989 Academy.";"1989 Academy";"whdload";"0";"Sane Sounds";"SaneSounds";"915731";"S\SaneSounds\SaneSounds.slave";"0";"S\SaneSounds";"524288";"SaneSounds";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Screwballs ? 1990 Phenomena.";"1990 Phenomena";"whdload";"0";"Screwballs (aka Corkscew)";"Screwballs";"196475";"S\Screwballs\Screwballs.Slave";"0";"S\Screwballs";"524288";"Screwballs";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"SCR Musax 2 1991 Scrapers.";"1991 Scrapers";"whdload";"0";"SCR Musax 2";"SCRMusax2";"723569";"S\SCRMusax2\SCRMusax2.Slave";"0";"S\SCRMusax2";"524288";"SCRMusax2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Seeing is Believing ? 1991 Anarchy.";"1991 Anarchy";"whdload";"0";"Seeing is Believing";"SeeingIsBelieving";"749836";"S\SeeingIsBelieving\SeeingIsBelieving.Slave";"0";"S\SeeingIsBelieving";"524288";"SeeingIsBelieving";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sensenmann ? 1989 United Forces.";"1989 United Forces";"whdload";"0";"Sensenmann";"Sensenmann";"160339";"S\Sensenmann\Sensenmann.Slave";"0";"S\Sensenmann";"524288";"Sensenmann";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Shadow Fire ? 1989 Exact.";"1989 Exact";"whdload";"0";"Shadow Fire";"ShadowFire";"136858";"S\ShadowFire\ShadowFire.Slave";"0";"S\ShadowFire";"524288";"ShadowFire";"OCS/ECS";"";"";"";"";""
"NoError";"Shed Tears ? 1993 Ozone - 2 disks";"1993 Ozone";"whdload";"0";"Shed Tears";"ShedTears";"1814777";"S\ShedTears\ShedTears.Slave";"0";"S\ShedTears";"524288";"ShedTears";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sigh ? 1991 Old Bulls.";"1991 Old Bulls";"whdload";"0";"Sigh";"Sigh";"920720";"S\Sigh\Sigh.Slave";"0";"S\Sigh";"524288";"Sigh";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Smau 92 Music Disk ? 1992 Nightfall.";"1992 Nightfall";"whdload";"0";"Smau 92 Music Disk";"Smau92MusicDisk";"898643";"S\Smau92MusicDisk\Smau92MusicDisk.Slave";"0";"S\Smau92MusicDisk";"524288";"Smau92MusicDisk";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Snap! ? 1991 Rebels.";"1991 Rebels";"whdload";"0";"Snap!";"Snap";"166899";"S\Snap\Snap.slave";"0";"S\Snap";"524288";"Snap";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"S.O.F.T. Movie ? 1993 Genocide.";"1993 Genocide";"whdload";"0";"S.O.F.T. Movie";"SOFTMovie";"348377";"S\SOFTMovie\SOFTMovie.Slave";"0";"S\SOFTMovie";"524288";"SOFTMovie";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"S.O.S. ? 1992 Melon Dezign";"1992 Melon Dezign";"whdload";"0";"S.O.S. (Smell Of Shit)";"SOS";"754389";"S\SOS\SOS.Slave";"4096";"S\SOS";"524288";"SOS";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Thalion Sound Demo ? 1989 Thalion";"1989 Thalion";"whdload";"0";"Thalion Sound Demo";"SoundDemo";"916043";"S\SoundDemo\SoundDemo.slave";"0";"S\SoundDemo";"524288";"Sound";"OCS/ECS";"";"";"Demo";"";""
"NoError, EmulTrap, ClearMem";"Sound and Vision ? 1990 Rebels.";"1990 Rebels";"whdload";"0";"Sound & Vision";"SoundAndVision";"919322";"S\SoundAndVision\SoundAndVision.Slave";"0";"S\SoundAndVision";"524288";"SoundAndVision";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound Atax Vol. 1 ? 1989 Magnetic Fields.";"1989 Magnetic Fields";"whdload";"0";"Sound Atax Vol. 1";"SoundAtaxVol1";"920492";"S\SoundAtaxVol1\SoundAtaxVol1.Slave";"0";"S\SoundAtaxVol1";"524288";"SoundAtaxVol1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound Atax Vol. 2 ? 1989 Magnetic Fields.";"1989 Magnetic Fields";"whdload";"0";"Sound Atax Vol. 2";"SoundAtaxVol2";"920546";"S\SoundAtaxVol2\SoundAtaxVol2.Slave";"0";"S\SoundAtaxVol2";"524288";"SoundAtaxVol2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound Atax Vol. 3 ? 1990 Magnetic Fields.";"1990 Magnetic Fields";"whdload";"0";"Sound Atax Vol. 3";"SoundAtaxVol3";"921965";"S\SoundAtaxVol3\SoundAtaxVol3.Slave";"0";"S\SoundAtaxVol3";"524288";"SoundAtaxVol3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Sound Barrier ? 1993 Balance - 2 disks";"1993 Balance";"whdload";"0";"Sound Barrier";"SoundBarrier";"1816560";"S\SoundBarrier\SoundBarrier.Slave";"0";"S\SoundBarrier";"524288";"SoundBarrier";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Soundbox 2 ? 1989 Genesis.";"1989 Genesis";"whdload";"0";"Soundbox 2";"Soundbox2";"627850";"S\Soundbox2\Soundbox2.Slave";"0";"S\Soundbox2";"524288";"Soundbox2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound De Light ? 1989 Software of Sweden.";"1989 Software of Sweden";"whdload";"0";"Sound De Light";"SoundDeLight";"681490";"S\SoundDeLight\SoundDeLight.slave";"0";"S\SoundDeLight";"524288";"SoundDeLight";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Sound Disk 1 ? 1988 Mygon.";"1988 Mygon";"whdload";"0";"Sound Disk 1";"SoundDisk1";"918403";"S\SoundDisk1\SoundDisk1.Slave";"0";"S\SoundDisk1";"524288";"SoundDisk1";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Sound Disk 2 ? 1988 Mygon.";"1988 Mygon";"whdload";"0";"Sound Disk 2";"SoundDisk2";"918421";"S\SoundDisk2\SoundDisk2.Slave";"0";"S\SoundDisk2";"524288";"SoundDisk2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sounddisk ? 1991 Possessed.";"1991 Possessed";"whdload";"0";"Sounddisk";"SounddiskPossessed";"737475";"S\SounddiskPossessed\SounddiskPossessed.Slave";"0";"S\SounddiskPossessed";"524288";"SounddiskPossessed";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound Engine ? 1990 Absence.";"1990 Absence";"whdload";"0";"Sound Engine";"SoundEngine";"846230";"S\SoundEngine\SoundEngine.Slave";"0";"S\SoundEngine";"524288";"SoundEngine";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound Engine 2 ? 1990 Absence.";"1990 Absence";"whdload";"0";"Sound Engine 2";"SoundEngine2";"924423";"S\SoundEngine2\SoundEngine2.Slave";"0";"S\SoundEngine2";"524288";"SoundEngine2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound Erection ? 1989 Shining 8.";"1989 Shining 8";"whdload";"0";"Sound Erection";"SoundErection";"702429";"S\SoundErection\SoundErection.Slave";"0";"S\SoundErection";"524288";"SoundErection";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound Highlights 1 ? 1991 Timex.";"1991 Timex";"whdload";"0";"Sound Highlights 1";"SoundHighlights1";"919729";"S\SoundHighlights1\SoundHighlights1.Slave";"0";"S\SoundHighlights1";"524288";"SoundHighlights1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound Mania 2 ? 1990 Pussy.";"1990 Pussy";"whdload";"0";"Sound Mania 2";"SoundMania2Pussy";"918780";"S\SoundMania2Pussy\SoundMania2Pussy.Slave";"0";"S\SoundMania2Pussy";"524288";"SoundMania2Pussy";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound of Music 7 ? 1990 Cave.";"1990 Cave";"whdload";"0";"Sound of Music 7";"SoundOfMusic7";"922447";"S\SoundOfMusic7\SoundOfMusic7.Slave";"0";"S\SoundOfMusic7";"524288";"SoundOfMusic7";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Sound of Silents ? 1990 The Silents";"1990 The Silents";"whdload";"0";"Sound of Silents";"SoundOfSilents";"923287";"S\SoundOfSilents\SoundOfSilents.Slave";"4096";"S\SoundOfSilents";"524288";"SoundOfSilents";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound Quest 1 ? 1988 Quest.";"1988 Quest";"whdload";"0";"Sound Quest 1";"SoundQuest1";"582698";"S\SoundQuest1\SoundQuest1.Slave";"0";"S\SoundQuest1";"524288";"SoundQuest1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Sound Quest 2 ? 1988 Quest.";"1988 Quest";"whdload";"0";"Sound Quest 2";"SoundQuest2";"785572";"S\SoundQuest2\SoundQuest2.Slave";"0";"S\SoundQuest2";"524288";"SoundQuest2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Soundrevolution 6 ? 1990 Celtic.";"1990 Celtic";"whdload";"0";"Soundrevolution 6";"Soundrevolution6";"861851";"S\Soundrevolution6\Soundrevolution6.Slave";"0";"S\Soundrevolution6";"524288";"Soundrevolution6";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"";"";"whdload";"0";"";"SoundsOfGnome";"914724";"S\SoundsOfGnome\SoundsOfGnome.slave";"";"S\SoundsOfGnome";"524288";"SoundsOfGnome";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Soundtracker Injury 2 ? 1989 Electronic Artists.";"1989 Electronic Artists";"whdload";"0";"Soundtracker Injury 2";"SoundtrackerInjury2";"511543";"S\SoundtrackerInjury2\SoundtrackerInjury2.Slave";"0";"S\SoundtrackerInjury2";"524288";"SoundtrackerInjury2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Soundtracker Injury 3 ? 1989 Electronic Artists.";"1989 Electronic Artists";"whdload";"0";"Soundtracker Injury 3";"SoundtrackerInjury3";"540348";"S\SoundtrackerInjury3\SoundtrackerInjury3.Slave";"0";"S\SoundtrackerInjury3";"524288";"SoundtrackerInjury3";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Soundtrip ? 1991 Shadows.";"1991 Shadows";"whdload";"0";"Soundtrip";"Soundtrip";"840447";"S\Soundtrip\Soundtrip.Slave";"0";"S\Soundtrip";"524288";"Soundtrip";"OCS/ECS";"";"";"";"";""
