"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"BigBusiness\BigBusiness.Slave";"NoError, EmulTrap, ClearMem";"Big Business ? 1991 Defjam.";"Big Business";"1991 The Silents";"0";"B\BigBusiness_v1.0_DefJam.lha";"BigBusiness";"BigBusiness";"0";"whdload";"524288";"427646";"BigBusiness";"OCS/ECS";"";"";"";"";""
"BIGDemo\BIGDemo.Slave";"NoError, ClearMem";"B.I.G. Demo ? 1988 The Exceptions/Mr.Styckx";"The B.I.G. Demo";"1988 The Exceptions";"4096";"B\BIGDemo_v1.0_TheExceptions&MrStyckx.lha";"BIGDemo";"BIGDemo";"0";"whdload";"618496";"607468";"BIG";"OCS/ECS";"";"";"Demo";"";""
"BigTimeSensualityAGA\BigTimeSensualityAGA.slave";"Disk, NoError, Req68020, ReqAGA";"Big Time Sensuality ? 1994 Axis.";"Big Time Sensuality";"1994 Axis";"0";"B\BigTimeSensuality_v1.4_Axis_AGA.lha";"BigTimeSensualityAGA";"BigTimeSensualityAGA";"0";"whdload";"2019328";"1814084";"BigTimeSensuality";"AGA";"";"";"";"";""
"BlackEnergy\BlackEnergy.Slave";"NoError, EmulTrap, ClearMem";"Black Energy ? 1992 Hardline.";"Black Energy";"1992 Hardline";"0";"B\BlackEnergy_v1.0_Hardline.lha";"BlackEnergy";"BlackEnergy";"0";"whdload";"524288";"920585";"BlackEnergy";"OCS/ECS";"";"";"";"";""
"BlackNWhite\BlackNWhite.Slave";"Disk, NoError, EmulTrap";"Black and White ? 1991 Pentagon/Drifters - 1 disk";"Black & White";"1991 Pentagon/Drifters";"4096";"B\BlackNWhite_v1.2_Pentagon.lha";"BlackNWhite";"BlackNWhite";"0";"whdload";"524288";"915499";"BlackNWhite";"OCS/ECS";"";"";"";"";""
"Blasting\Blasting.Slave";"NoError, EmulTrap, ClearMem";"Blasting ? 1989 Gate.";"Blasting";"1989 Gate";"0";"B\Blasting_v1.0_Gate.lha";"Blasting";"Blasting";"0";"whdload";"524288";"249242";"Blasting";"OCS/ECS";"";"";"";"";""
"BlueHouse2\BlueHouse2.slave";"NoError, EmulTrap, ClearMem";"Blue House 2 ? 1991 Rebels.";"Blue House 2";"1991 Rebels";"0";"B\BlueHouse2_v1.01_Rebels.lha";"BlueHouse2";"BlueHouse2";"0";"whdload";"524288";"253723";"BlueHouse2";"OCS/ECS";"";"";"";"";""
"BluesHouse\BluesHouse.Slave";"NoError, EmulTrap, ClearMem";"Blues House ? 1991 The Silents.";"Blues House";"1991 The Silents";"0";"B\BluesHouse_v1.0_Silents.lha";"BluesHouse";"BluesHouse";"0";"whdload";"524288";"1823511";"BluesHouse";"OCS/ECS";"";"";"";"";""
"BombTheBassTuneshow2\BombTheBassTuneshow2.Slave";"NoError, EmulTrap, ClearMem";"Bomb the Bass - Tuneshow 2 ? 1989 Trash & The Top Boys.";"Bomb the Bass - Tuneshow 2";"1989 Trash & The Top Boys";"0";"B\BombTheBassTuneShow2_v1.0_Trash&TheTopBoys.lha";"BombTheBassTuneshow2";"BombTheBassTuneshow2";"0";"whdload";"524288";"907936";"BombTheBassTuneshow2";"OCS/ECS";"";"";"";"";""
"BookOfSongs\BookOfSongs.Slave";"NoError";"Book of Songs ? 1992 Complex.";"Book of Songs";"1992 Complex";"524288";"B\BookOfSongs_v1.0_Complex.lha";"BookOfSongs";"BookOfSongs";"0";"whdload";"524288";"1679672";"BookOfSongs";"OCS/ECS";"";"";"";"";""
"BorisVallejoSlide\BorisVallejoSlide.Slave";"Disk, NoError, EmulTrap";"Boris Vallejo ? 1996 Apocalypse Bay - 1 disk";"Boris Vallejo slide";"1996 Apocalypse Bay";"434176";"B\BorisVallejoSlide_v1.0_ApocalypseBay.lha";"BorisVallejoSlide";"BorisVallejoSlide";"0";"whdload";"524288";"919074";"BorisVallejoSlide";"OCS/ECS";"";"";"";"";""
"BoulderDemo\BoulderDemo.Slave";"NoError, EmulTrap, ClearMem";"Boulder Demo ? 1988 Tristar.";"Boulder Demo";"1988 Tristar";"0";"B\BoulderDemo_v1.0_Tristar.lha";"BoulderDemo";"BoulderDemo";"0";"whdload";"524288";"338243";"Boulder";"OCS/ECS";"";"";"Demo";"";""
"BoundlessVoid\BoundlessVoid.slave";"NoError, EmulTrap, ClearMem";"Boundless Void ? 1993 Nemol.";"Boundless Void";"1993 Nemol";"491520";"B\BoundlessVoid_v1.1_Nemol.lha";"BoundlessVoid";"BoundlessVoid";"0";"whdload";"524288";"919117";"BoundlessVoid";"OCS/ECS";"";"";"";"";""
"BreathOfTheMuseAGA\BreathOfTheMuseAGA.Slave";"NoError, EmulTrap, ClearMem";"The Breath of the Muse ? 1994 Chryseis & Poseidon.";"The Breath of the Muse";"1994 Chryseis & Poseidon";"524288";"B\BreathOfTheMuse_v1.0_Chryseis&Poseidon_AGA.lha";"BreathOfTheMuseAGA";"BreathOfTheMuseAGA";"0";"whdload";"2097152";"902319";"BreathOfTheMuse";"AGA";"";"";"";"";""
"BreathtakerAGA\BreathtakerAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Breathtaker ? 1994 Virtual Dreams";"Breathtaker";"1994 Virtual Dreams";"3280896";"B\Breathtaker_v1.0_Fairlight&VirtualDreams_AGA.lha";"BreathtakerAGA";"BreathtakerAGA";"0";"whdload";"536576";"3849190";"Breathtaker";"AGA";"";"";"";"";""
"BreedCD1\BreedCD1.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 (Breed CD1) ? 1990 Nightbreed.";"Breed CD 1 (Music Disk 1)";"1990 Nightbreed";"0";"B\BreedCD1_v1.0_Nightbreed.lha";"BreedCD1";"BreedCD1";"0";"whdload";"524288";"805258";"BreedCD1";"OCS/ECS";"";"";"";"";""
"BrunosMusicBox2\BrunosMusicBox2.Slave";"NoError";"Bruno's MusicBox 2 ? 1990 Gate.";"Bruno";"1990 Gate";"0";"B\BrunosMusicBox2_v1.0_Gate.lha";"BrunosMusicBox2";"BrunosMusicBox2";"0";"whdload";"524288";"918196";"BrunosMusicBox2";"OCS/ECS";"";"";"";"";""
"BrunosMusicBox3\BrunosMusicBox3.Slave";"NoError";"Bruno's MusicBox 3 ? 1991 Anarchy.";"Bruno";"1991 Anarchy";"0";"B\BrunosMusicBox3_v1.0_Anarchy.lha";"BrunosMusicBox3";"BrunosMusicBox3";"0";"whdload";"524288";"1817058";"BrunosMusicBox3";"OCS/ECS";"";"";"";"";""
"BubonicPlague\BubonicPlague.Slave";"NoError, EmulTrap, ClearMem";"Bubonic Plague ? 1989 Bloodsuckers.";"Bubonic Plague";"1989 Bloodsuckers";"0";"B\BubonicPlague_v1.0_Bloodsuckers.lha";"BubonicPlague";"BubonicPlague";"0";"whdload";"524288";"98088";"BubonicPlague";"OCS/ECS";"";"";"";"";""
"BurningSpear\BurningSpear.Slave";"NoError, EmulTrap, ClearMem";"Burning Spear ? 1992 The Dark Demon.";"Burning Spear";"1992 The Dark Demon";"0";"B\BurningSpear_v1.0_DarkDemon.lha";"BurningSpear";"BurningSpear";"0";"whdload";"524288";"921680";"BurningSpear";"OCS/ECS";"";"";"";"";""
"C64Demos\C64Demos.Slave";"NoError, EmulTrap, ClearMem";"C64 Demo ? 1989 Quadlite.";"C64 Demo";"1989 Quadlite";"0";"C\C64Demos_v1.0_Quadlite.lha";"C64Demos";"C64Demos";"0";"whdload";"524288";"836916";"C64";"OCS/ECS";"";"";"Demos";"";""
"CanIPlayWithMadness\CanIPlayWithMadness.Slave";"NoError";"Can I Play Whit Madness ? Defcon 1.";"Can I play with madness";"Defcon 1";"0";"C\CanIPlayWithMadness_v1.0_Defcon1.lha";"CanIPlayWithMadness";"CanIPlayWithMadness";"0";"whdload";"524288";"1134335";"CanIPlayWithMadness";"OCS/ECS";"";"";"";"";""
"CapricornOne\CapricornOne.Slave";"NoError, EmulTrap";"Capricorn One by Cydonia (1 disk).";"Capricorn One";"1995 Cydonia";"0";"C\CapricornOne_v1.0_Cydonia.lha";"CapricornOne";"CapricornOne";"0";"whdload";"524288";"908008";"CapricornOne";"OCS/ECS";"";"";"";"";""
"CapturedDreamsAGA\CapturedDreamsAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Captured Dreams ? 1997 The Black Lotus";"Captured Dreams";"1997 The Black Lotus";"3362816";"C\CapturedDreams_v1.0_BlackLotus_AGA.lha";"CapturedDreamsAGA";"CapturedDreamsAGA";"0";"whdload";"1781760";"5155671";"CapturedDreams";"AGA";"";"";"";"";""
"Cebit89\Cebit89.Slave";"NoError, EmulTrap, ClearMem";"Cebit '89 ? 1989 Exact.";"Cebit ";"1989 Exact";"0";"C\Cebit89_v1.0_Exact.lha";"Cebit89";"Cebit89";"0";"whdload";"524288";"153434";"Cebit89";"OCS/ECS";"";"";"";"";""
"Cebit90\Cebit90.Slave";"Disk, NoError, EmulTrap";"Cebit'90 (Revenge of Babbnaasen), ?1990 RSI";"- Cebit";"1990 Red Sector Incorporated";"0";"C\Cebit90_v1.0_RedSectorInc.lha";"Cebit90";"Cebit90";"0";"whdload";"1048576";"411267";"Cebit90";"OCS/ECS";"";"";"";"";""
"Celebration\Celebration.Slave";"NoError, EmulTrap, ClearMem";"Celebration ? 1989 It.";"Celebration";"1989 It";"0";"C\Celebration_v1.0_It.lha";"Celebration";"Celebration";"0";"whdload";"524288";"499788";"Celebration";"OCS/ECS";"";"";"";"";""
"CerebralDelights\CerebralDelights.Slave";"NoError, EmulTrap, ClearMem";"Cerebral Delights ? 1991 Goldfire.";"Cerebral Delights";"1991 Goldfire";"0";"C\CerebralDelights_v1.0_Goldfire.lha";"CerebralDelights";"CerebralDelights";"0";"whdload";"524288";"1121644";"CerebralDelights";"OCS/ECS";"";"";"";"";""
"CheckedImplosion\CheckedImplosion.Slave";"Disk, NoError, EmulTrap";"Checked Implosion ? 1992 Intryx - 1 disk";"Checked Implosion";"1992 Intryx";"0";"C\CheckedImplosion_v1.0_Intryx.lha";"CheckedImplosion";"CheckedImplosion";"0";"whdload";"524288";"913636";"CheckedImplosion";"OCS/ECS";"";"";"";"";""
"Cherokee\Cherokee.Slave";"NoError, EmulTrap, ClearMem";"Cherokee ? 1993 Manitou.";"Cherokee";"1993 Manitou";"524288";"C\Cherokee_v1.0_Manitou.lha";"Cherokee";"Cherokee";"0";"whdload";"524288";"924343";"Cherokee";"OCS/ECS";"";"";"";"";""
"ChipAttack\ChipAttack.Slave";"NoError";"Chip Attack ? 1995 Anathema - 2 disks";"Chip Attack";"1995 Anathema";"0";"C\ChipAttack_v1.1_Anathema.lha";"ChipAttack";"ChipAttack";"0";"whdload";"1048576";"1820921";"ChipAttack";"OCS/ECS";"";"";"";"";""
"ChipMusicFestival\ChipMusicFestival.Slave";"NoError, EmulTrap, ClearMem";"Chip Music Festival ? 1990 Magnetic Fields.";"Chip Music Festival";"1990 Magnetic Fields";"0";"C\ChipMusicFestival_v1.0_MagneticFields.lha";"ChipMusicFestival";"ChipMusicFestival";"0";"whdload";"524288";"920426";"ChipMusicFestival";"OCS/ECS";"";"";"";"";""
"ChipMusic\ChipMusic.Slave";"NoError, EmulTrap, ClearMem";"Chip Music ? 1989 Slipstream.";"Chip Music";"1989 Slipstream";"0";"C\ChipMusic_v1.0_Slipstream.lha";"ChipMusic";"ChipMusic";"0";"whdload";"524288";"67118";"ChipMusic";"OCS/ECS";"";"";"";"";""
"Chords\Chords.Slave";"NoError, EmulTrap, ClearMem";"Chords ? 1991 Foundation.";"Chords";"1991 Foundation";"0";"C\Chords_v1.0_Foundation.lha";"Chords";"Chords";"0";"whdload";"524288";"920565";"Chords";"OCS/ECS";"";"";"";"";""
"Chromagic\Chromagic.Slave";"NoError, EmulTrap, ClearMem";"Chromagic ? 1993 Dual Crew Shining.";"Chromagic";"1993 Dual Crew Shining";"524288";"C\Chromagic_v1.3_DualCrewShining.lha";"Chromagic";"Chromagic";"0";"whdload";"524288";"1143425";"Chromagic";"OCS/ECS";"";"";"";"";""
"CircleScroller\CircleScroller.Slave";"NoError, EmulTrap, ClearMem";"Circle Scroller ? 1989 United Forces.";"Circle Scroller";"1989 United Forces";"0";"C\CircleScroller_v1.0_UnitedForces.lha";"CircleScroller";"CircleScroller";"0";"whdload";"524288";"124351";"CircleScroller";"OCS/ECS";"";"";"";"";""
"ClappingWorld\ClappingWorld.Slave";"NoError, EmulTrap, ClearMem";"Clapping World ? 1989 Subway.";"Clapping Hands";"1989 Subway";"0";"C\ClappingWorld_v1.0_Subway.lha";"ClappingWorld";"ClappingWorld";"0";"whdload";"524288";"919331";"ClappingWorld";"OCS/ECS";"";"";"";"";""
"CocaColaDemo\CocaColaDemo.Slave";"NoError, EmulTrap, ClearMem";"Coca Cola Demo ? 1989 Fraxion.";"Coca Cola Demo";"1989 Fraxion";"0";"C\CocaColaDemo_v1.0_Fraxion.lha";"CocaColaDemo";"CocaColaDemo";"0";"whdload";"524288";"311911";"CocaCola";"OCS/ECS";"";"";"Demo";"";""
"Codertrash\Codertrash.Slave";"NoError, EmulTrap, ClearMem";"The Codertrash ? 1991 Mexx.";"The Codertrash";"1991 Mexx";"0";"C\Codertrash_v1.0_Mexx.lha";"Codertrash";"Codertrash";"0";"whdload";"524288";"324130";"Codertrash";"OCS/ECS";"";"";"";"";""
"ColorCrime\ColorCrime.Slave";"NoError, EmulTrap, ClearMem";"Color Crime 1992 X-Trade.";"Color Crime";"1992 X-Trade";"0";"C\ColorCrime_v1.0_XTrade.lha";"ColorCrime";"ColorCrime";"0";"whdload";"524288";"1820117";"ColorCrime";"OCS/ECS";"";"";"";"";""
"Colors\Colors.Slave";"NoError, EmulTrap, ClearMem";"Colors ? 1991 Devils";"Colors";"1991 Devils";"270336";"C\Colors_v1.0_Devils.lha";"Colors";"Colors";"0";"whdload";"524288";"924229";"Colors";"OCS/ECS";"";"";"";"";""
"Coma\Coma.Slave";"NoError, ClearMem";"Coma ? 1990 Rebels";"Coma";"1990 Rebels";"4096";"C\Coma_v1.0_Rebels.lha";"Coma";"Coma";"0";"whdload";"524288";"249248";"Coma";"OCS/ECS";"";"";"";"";""
"CompactMusicDisk1\CompactMusicDisk1.Slave";"NoError, EmulTrap, ClearMem";"Compact Music Disk 1 1990 Semtex.";"Compact Music Disk 1";"1990 Semtex";"0";"C\CompactMusicDisk1_v1.0_Semtex.lha";"CompactMusicDisk1";"CompactMusicDisk1";"0";"whdload";"524288";"750834";"CompactMusicDisk1";"OCS/ECS";"";"";"";"";""
"CompilationDisk\CompilationDisk.Slave";"NoError";"Compilation Disk ? 1990 PowerLords.";"Compilation Disk";"PowerLords";"0";"C\CompilationDisk_v1.0_PowerLords.lha";"CompilationDisk";"CompilationDisk";"0";"whdload";"524288";"885554";"CompilationDisk";"OCS/ECS";"";"";"";"";""
"Complete\Complete.Slave";"NoError, EmulTrap, ClearMem";"The Complete ? 1992 Talent.";"The Complete";"1992 Talent";"0";"C\Complete_v1.0_Talent.lha";"Complete";"Complete";"0";"whdload";"524288";"918874";"Complete";"OCS/ECS";"";"";"";"";""
"ConceptCriminosical\ConceptCriminosical.Slave";"NoError, EmulTrap, ClearMem";"Concept Criminosical ? 1993 Ruthless.";"Concept Criminosical";"1993 Ruthless";"0";"C\ConceptCriminosical_v1.0_Ruthless.lha";"ConceptCriminosical";"ConceptCriminosical";"0";"whdload";"524288";"547841";"ConceptCriminosical";"OCS/ECS";"";"";"";"";""
"ContactIntro\ContactIntro.Slave";"NoError, EmulPriv, Examine";"";"Contact intro";"BRONX!";"262144";"C\ContactIntro_v1.0_Bronx.lha";"ContactIntro";"ContactIntro";"0";"whdload";"524288";"218022";"Contact";"OCS/ECS";"";"";"";"Intro";""
"Contravention\Contravention.Slave";"NoError, EmulTrap";"Contravention (c) 1992 Reality - 1 disk. Download from";"Contravention";"1992 Reality";"524288";"C\Contravention_v1.0_Reality.lha";"Contravention";"Contravention";"0";"whdload";"524288";"202371";"Contravention";"OCS/ECS";"";"";"";"";""
"ControlAGA\ControlAGA.slave";"Disk, NoError, Req68020, ReqAGA";"";"Control";"1995 Oxygene";"802816";"C\Control_v1.4_Oxygene_AGA.lha";"ControlAGA";"ControlAGA";"0";"whdload";"2088960";"1814269";"Control";"AGA";"";"";"";"";""
"CopperCabana\CopperCabana.Slave";"NoError, EmulTrap, ClearMem";"Copper Cabana ? 1988 Quadlite.";"Coppr Cabana";"1988 Quadlite";"0";"C\CopperCabana_v1.0_Quadlite.lha";"CopperCabana";"CopperCabana";"0";"whdload";"524288";"123879";"CopperCabana";"OCS/ECS";"";"";"";"";""
"CopperMaster\CopperMaster.slave";"NoError, EmulTrap, ClearMem";"Coppermaster, ?1990 Angels";"Copper Master";"1990 Angels";"0";"C\CopperMaster_v1.2_Angels.lha";"CopperMaster";"CopperMaster";"0";"whdload";"524288";"161143";"CopperMaster";"OCS/ECS";"";"";"";"";""
"CopperSlave\CopperSlave.Slave";"NoError, EmulTrap, ClearMem";"Copper Slave ? 1992 Ram Jam.";"Copper Slave";"1992 Ram Jam";"524288";"C\CopperSlave_v1.0_RamJam.lha";"CopperSlave";"CopperSlave";"0";"whdload";"524288";"174645";"CopperSlave";"OCS/ECS";"";"";"";"";""
"CrayonShinchan\CrayonShinchan.Slave";"NoError";"Crayon Shinchan ? 1993 Melon Dezign - 1 disk";"Crayon Shinchan";"1993 Melon Dezign";"0";"C\CrayonShinchan_v1.1_MelonDezign.lha";"CrayonShinchan";"CrayonShinchan";"0";"whdload";"528384";"913996";"CrayonShinchan";"OCS/ECS";"";"";"";"";""
"CrazySexyCoolAGA\CrazySexyCoolAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Crazy Sexy Cool ? 1995 Essence";"Crazy Sexy Cool";"1995 Essence";"1511424";"C\CrazySexyCool_v1.0_Essence_AGA.lha";"CrazySexyCoolAGA";"CrazySexyCoolAGA";"0";"whdload";"1138688";"891644";"CrazySexyCool";"AGA";"";"";"";"";""
"CrazySounds2\CrazySounds2.Slave";"NoError, EmulTrap, ClearMem";"Crazy Sounds 2 ? 1989 Team-X.";"Crazy Sounds 2";"1989 Team-X";"0";"C\CrazySounds2_v1.0_TeamX.lha";"CrazySounds2";"CrazySounds2";"0";"whdload";"524288";"1191289";"CrazySounds2";"OCS/ECS";"";"";"";"";""
"CreamyCranium1\CreamyCranium1.Slave";"NoError, EmulTrap, ClearMem";"Creamy Cranium 1 ? 1991 Strangers.";"Creamy Cranium 1";"1991 Strangers";"0";"C\CreamyCranium1_v1.0_Strangers.lha";"CreamyCranium1";"CreamyCranium1";"0";"whdload";"524288";"919611";"CreamyCranium1";"OCS/ECS";"";"";"";"";""
"CrystalSymphonies2\CrystalSymphonies2.slave";"NoError, EmulTrap, ClearMem";"Crystal Symphonies 2 ? 1992 Phenomena - 1 disk";"Crystal Symphonies 2";"1992 Phenomena";"0";"C\CrystalSymphonies2_v1.2_Phenomena.lha";"CrystalSymphonies2";"CrystalSymphonies2";"0";"whdload";"524288";"914270";"CrystalSymphonies2";"OCS/ECS";"";"";"";"";""
"CrystalSymphonies\CrystalSymphonies.slave";"NoError, EmulTrap, ClearMem";"Crystal Symphonies ? 1991 Phenomena, Scoopex,";"Crystal Symphonies";"1991 Phenomena, Scoopex, Rebels";"0";"C\CrystalSymphonies_v1.2_Phenomena.lha";"CrystalSymphonies";"CrystalSymphonies";"0";"whdload";"524288";"914235";"CrystalSymphonies";"OCS/ECS";"";"";"";"";""
"Curiosity\Curiosity.Slave";"NoError";"Curiosity ? 1991 Pseudodos.";"Curiosity";"1991 Pseudodos";"0";"C\Curiosity_v1.0_Pseudodos.lha";"Curiosity";"Curiosity";"0";"whdload";"532480";"294448";"Curiosity";"OCS/ECS";"";"";"";"";""
"Cutcreations\Cutcreations.Slave";"NoError, EmulTrap, ClearMem";"Cutcreations ? 1992 Static Bytes.";"Cutcreations";"1992 Static Bytes";"0";"C\Cutcreations_v1.0_StaticBytes.lha";"Cutcreations";"Cutcreations";"0";"whdload";"524288";"909655";"Cutcreations";"OCS/ECS";"";"";"";"";""
"CuzcoAGA\CuzcoAGA.Slave";"NoError, EmulTrap, ReqAGA";"Cuzco ? 1994 Oxygene.";"Cuzco";"1994 Oxygene";"0";"C\Cuzco_v1.0_Oxygene_AGA.lha";"CuzcoAGA";"CuzcoAGA";"0";"whdload";"2097152";"862502";"Cuzco";"AGA";"";"";"";"";""
"CyberSounds\CyberSounds.Slave";"NoError, EmulTrap, ClearMem";"Cyber Sounds 1991 Bastards.";"Cyber Sounds";"1991 Bastards";"0";"C\CyberSounds_v1.0_Bastards.lha";"CyberSounds";"CyberSounds";"0";"whdload";"524288";"920121";"CyberSounds";"OCS/ECS";"";"";"";"";""
"DanceDiverseVol1\DanceDiverseVol1.slave";"NoError, EmulTrap, ClearMem";"Dance Diverse Vol.1 ? 1993 Majic 12.";"Dance Diverse Vol.1";"1993 Majic 12";"524288";"D\DanceDiverseVol1_v1.01_Majic12.lha";"DanceDiverseVol1";"DanceDiverseVol1";"0";"whdload";"524288";"887570";"DanceDiverseVol1";"OCS/ECS";"";"";"";"";""
"DanceTrance2\DanceTrance2.Slave";"NoError, EmulTrap, ClearMem";"Dance Trance 2 ? 1993 Interactive.";"Dance Trance 2";"1993 Interactive";"524288";"D\DanceTrance2_v1.0_Interactive.lha";"DanceTrance2";"DanceTrance2";"0";"whdload";"524288";"1820064";"DanceTrance2";"OCS/ECS";"";"";"";"";""
"DanceTrance\DanceTrance.Slave";"NoError, EmulTrap, ClearMem";"Dance Trance ? 1992 Interactive.";"Dance Trance";"1992 Interactive";"0";"D\DanceTrance_v1.0_Interactive.lha";"DanceTrance";"DanceTrance";"0";"whdload";"524288";"919039";"DanceTrance";"OCS/ECS";"";"";"";"";""
"DANE\DANE.slave";"Disk, NoError, EmulTrap";"D.A.N.E. ? 1993 Kefrens.";"";"";"";"D\DANE_v1.1_Kefrens.lha";"DANE";"DANE";"0";"whdload";"1048576";"911997";"DANE";"OCS/ECS";"";"";"";"";""
"DanishKnowHow\DanishKnowHow.Slave";"NoError, EmulTrap, ClearMem";"Danish Know-How ? 1990 Flash Production.";"Danish Know-How";"1990 Flash Production";"0";"D\DanishKnowHow_v1.0_FlashProduction.lha";"DanishKnowHow";"DanishKnowHow";"0";"whdload";"524288";"542430";"DanishKnowHow";"OCS/ECS";"";"";"";"";""
"DarkHellBBSTrackmo\DarkHellBBSTrackmo.Slave";"NoError, ClearMem";"BBS Trackmo ? 1992 Atomic.";"BBS Trackmo";"1992 Atomic";"0";"D\DarkHellBBSTrackmo_v1.0_Atomic.lha";"DarkHellBBSTrackmo";"DarkHellBBSTrackmo";"0";"whdload";"524288";"918528";"DarkHellBBSTrackmo";"OCS/ECS";"";"";"";"";""
"Darkroom\Darkroom.Slave";"NoError, EmulTrap, ClearMem";"Darkroom ? 1994 Stellar.";"Darkroom";"1994 Stellar";"0";"D\Darkroom_v1.0_Stellar.lha";"Darkroom";"Darkroom";"0";"whdload";"524288";"60493";"Darkroom";"OCS/ECS";"";"";"";"";""
"DarksideAGA\DarksideAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Darkside ? 1996 The Black Lotus";"Darkside";"1996 The Black Lotus";"3899392";"D\Darkside_v1.0_BlackLotus_AGA.lha";"DarksideAGA";"DarksideAGA";"0";"whdload";"1875968";"1741592";"Darkside";"AGA";"";"";"";"";""
"Darktro\Darktro.Slave";"NoError, EmulTrap, ClearMem";"Darktro ? 1992 Darkness.";"Darktro";"1992 Darkness";"0";"D\Darktro_v1.0_Darkness.lha";"Darktro";"Darktro";"0";"whdload";"524288";"72794";"Darktro";"OCS/ECS";"";"";"";"";""
"DayOfReckoning\DayOfReckoning.Slave";"NoError, ClearMem";"Day Of Reckoning ? 1992 Digital";"The Day Of Reckoning";"1992 Digital";"4096";"D\DayOfReckoning_v1.0_Digital.lha";"DayOfReckoning";"DayOfReckoning";"0";"whdload";"524288";"843044";"DayOfReckoning";"OCS/ECS";"";"";"";"";""
"DeadlyJammin2\DeadlyJammin2.Slave";"NoError, EmulTrap";"Deadly Jammin 2 ? 1989 Deathstar.";"Deadly Jammin II";"1989 Deathstar";"0";"D\DeadlyJammin2_v1.0_Deathstar.lha";"DeadlyJammin2";"DeadlyJammin2";"0";"whdload";"524288";"913275";"DeadlyJammin2";"OCS/ECS";"";"";"";"";""
"DecayingParadise\DecayingParadise.Slave";"Disk, NoError, EmulTrap, ClearMem";"Decaying Paradise ? 1991 Andromeda";"Decaying Paradise";"1991 Andromeda";"270336";"D\DecayingParadise_v1.0_Andromeda.lha";"DecayingParadise";"DecayingParadise";"0";"whdload";"524288";"919635";"DecayingParadise";"OCS/ECS";"";"";"";"";""
"DecibelOverload\DecibelOverload.Slave";"NoError, EmulTrap, ClearMem";"Decibel Overload ? 1992 Cue-X.";"Decibel Overload";"1992 Cue-X";"0";"D\DecibelOverload_v1.0_CueX.lha";"DecibelOverload";"DecibelOverload";"0";"whdload";"524288";"920268";"DecibelOverload";"OCS/ECS";"";"";"";"";""
"Deepcore\Deepcore.Slave";"NoError, EmulTrap, ClearMem";"Deepcore ? 1992 Balance.";"Deepcore";"1992 Balance";"0";"D\Deepcore_v1.0_Balance.lha";"Deepcore";"Deepcore";"0";"whdload";"524288";"528089";"Deepcore";"OCS/ECS";"";"";"";"";""
"Deformations\Deformations.slave";"Disk, NoError, EmulTrap";"Deformations ? 1992 Deform.";"";"";"";"D\Deformations_v1.0_Deform.lha";"Deformations";"Deformations";"0";"whdload";"524288";"917495";"Deformations";"OCS/ECS";"";"";"";"";""
"DejaVu\DejaVu.slave";"NoError, EmulTrap";"Deja Vu by Anarchy (c) 1992 - 1 disk.";"Deja Vu";"1992 Anarchy";"4096";"D\DejaVu_v1.1_Anarchy.lha";"DejaVu";"DejaVu";"0";"whdload";"524288";"678267";"DejaVu";"OCS/ECS";"";"";"";"";""
"DelicateSounds\DelicateSounds.Slave";"NoError, EmulTrap";"Delicate Sounds ? 1990 Razor 1911.";"Delicate Sounds";"1990 Razor 1911";"0";"D\DelicateSounds_v1.0_Razor1911.lha";"DelicateSounds";"DelicateSounds";"0";"whdload";"524288";"913460";"DelicateSounds";"OCS/ECS";"";"";"";"";""
"DeliriumDeform\DeliriumDeform.Slave";"NoError, EmulTrap, ClearMem";"Delirium ? 1992 Deform.";"Delirium";"1992 Deform";"0";"D\Delirium_v1.0_Deform.lha";"DeliriumDeform";"DeliriumDeform";"0";"whdload";"524288";"797260";"DeliriumDeform";"OCS/ECS";"";"";"";"";""
"DeliriumFraxion\DeliriumFraxion.Slave";"NoError, EmulTrap, ClearMem";"Delirium ? 1990 Fraxion.";"Delirium";"1990 Fraxion";"0";"D\Delirium_v1.0_Fraxion.lha";"DeliriumFraxion";"DeliriumFraxion";"0";"whdload";"524288";"162986";"DeliriumFraxion";"OCS/ECS";"";"";"";"";""
"DeliriumKronical\DeliriumKronical.Slave";"NoError, EmulTrap, ClearMem";"Delirium ? 1993 Kronical.";"Delirium";"1993 Kronical";"0";"D\Delirium_v1.0_Kronical.lha";"DeliriumKronical";"DeliriumKronical";"0";"whdload";"524288";"1230795";"DeliriumKronical";"OCS/ECS";"";"";"";"";""
